Data,Italia,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling
13/05/2024,,"97,87","92,93","102,32","102,32","102,32","102,32","102,32","92,93","102,32","92,93","102,32","109,97","92,93","102,32","92,93","92,93","0,00","0,00","109,97","102,32","102,32","92,93"
14/05/2024,,"100,63","100,54","100,54","100,54","100,54","100,54","100,54","100,54","100,54","100,54","100,54","102,05","100,54","100,54","100,54","100,54","0,00","0,00","102,05","100,54","100,54","100,54"
15/05/2024,,"105,67","106,23","104,46","106,23","104,72","106,23","104,72","106,23","104,46","106,23","104,72","106,00","106,23","104,46","106,23","106,23","0,00","0,00","106,00","104,72","104,46","106,23"
16/05/2024,,"99,80","100,04","100,04","100,04","90,21","100,04","100,04","100,04","100,04","100,04","90,21","104,55","100,04","100,04","100,04","100,04","0,00","0,00","104,55","100,04","100,04","100,04"
17/05/2024,,"96,01","95,68","95,68","95,68","95,68","95,68","95,68","95,68","95,68","95,68","95,68","102,23","95,68","95,68","95,68","95,68","0,00","0,00","102,23","95,68","95,68","95,68"
18/05/2024,,"98,98","98,34","98,34","98,34","98,34","98,34","98,34","98,34","98,34","98,34","98,34","104,91","98,34","98,34","98,34","98,34","0,00","0,00","104,91","98,34","98,34","98,34"
19/05/2024,,"92,71","91,99","93,37","93,37","93,37","93,37","93,37","91,99","93,37","91,99","93,37","93,88","91,99","93,37","91,99","91,99","0,00","0,00","93,88","93,37","93,37","91,99"
20/05/2024,,"106,13","105,57","106,09","106,09","106,09","106,09","106,09","105,57","106,09","105,57","106,09","107,41","105,57","106,09","105,57","105,57","0,00","0,00","107,41","106,09","106,09","105,57"
21/05/2024,,"104,09","109,42","89,72","109,42","84,34","109,42","105,57","109,42","89,72","109,42","84,34","93,16","109,42","89,72","109,42","109,42","0,00","0,00","93,16","105,57","89,72","109,42"
22/05/2024,,"95,08","94,20","92,97","94,20","94,20","94,20","94,20","94,20","92,97","94,20","94,20","102,67","94,20","92,97","94,20","94,20","0,00","0,00","102,67","94,20","92,97","94,20"
23/05/2024,,"106,30","105,90","105,90","105,90","105,90","105,90","105,90","105,90","105,90","105,90","105,90","114,60","105,90","105,90","105,90","105,90","0,00","0,00","114,60","105,90","105,90","105,90"
24/05/2024,,"115,13","114,33","114,33","114,33","114,33","114,33","114,33","114,33","114,33","114,33","114,33","125,41","114,33","114,33","114,33","114,33","0,00","0,00","125,41","114,33","114,33","114,33"
25/05/2024,,"103,89","101,88","105,10","104,25","105,10","105,10","105,10","101,88","105,10","101,88","105,10","114,76","101,88","105,10","101,88","101,88","0,00","0,00","114,76","105,10","105,10","101,88"
26/05/2024,,"74,04","72,43","77,55","77,55","77,55","77,55","77,55","72,43","77,55","72,43","77,55","79,69","72,43","77,55","72,43","72,43","0,00","0,00","79,69","77,55","77,55","72,43"
27/05/2024,,"110,07","107,82","113,09","109,96","113,09","29,12","113,09","107,82","113,09","107,82","113,09","113,81","107,82","113,09","107,82","107,82","0,00","0,00","113,81","113,09","113,09","107,82"
28/05/2024,,"116,55","115,58","115,92","115,58","115,92","37,88","115,92","115,58","115,92","115,58","115,92","125,08","115,58","115,92","115,58","115,58","0,00","0,00","125,08","115,92","115,92","115,58"
29/05/2024,,"109,30","107,21","107,97","107,21","107,97","107,97","107,97","107,21","107,97","107,21","107,97","123,92","107,21","107,97","107,21","107,21","0,00","0,00","123,92","107,97","107,97","107,21"
30/05/2024,,"120,85","116,82","122,34","116,82","95,16","122,34","122,34","116,82","122,34","116,82","95,16","146,77","116,82","122,34","116,82","116,82","0,00","0,00","146,77","122,34","122,34","116,82"
31/05/2024,,"104,95","101,61","100,29","101,61","102,33","102,46","102,33","101,61","100,29","101,61","102,33","135,28","101,61","100,29","101,61","101,61","0,00","0,00","135,28","102,33","100,29","101,61"
01/06/2024,,"83,43","79,31","90,82","81,13","90,82","90,82","90,82","79,31","90,82","79,31","90,82","92,54","79,31","90,82","79,31","79,31","0,00","0,00","92,54","90,82","90,82","79,31"
02/06/2024,,"85,62","76,03","92,20","76,03","92,18","92,18","92,20","76,03","92,20","76,03","92,18","92,20","76,03","92,20","76,03","76,03","0,00","0,00","92,20","92,20","92,20","76,03"
03/06/2024,,"116,51","117,43","115,58","117,43","115,58","117,75","115,58","117,43","115,58","117,43","115,58","115,58","117,43","115,58","117,43","117,43","0,00","0,00","115,58","115,58","115,58","117,43"
04/06/2024,,"115,38","115,54","115,77","115,54","115,77","115,77","115,77","115,54","115,77","115,54","115,77","115,77","115,54","115,77","115,54","115,54","0,00","0,00","115,77","115,77","115,77","115,54"
05/06/2024,,"112,67","110,73","114,29","110,73","114,29","114,29","114,29","110,73","114,29","110,73","114,29","114,29","110,73","114,29","110,73","110,73","0,00","0,00","114,29","114,29","114,29","110,73"
06/06/2024,,"104,12","103,77","104,48","103,77","104,48","104,48","104,48","103,77","104,48","103,77","104,48","104,48","103,77","104,48","103,77","103,77","0,00","0,00","104,48","104,48","104,48","103,77"
07/06/2024,,"112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","112,69","0,00","0,00","112,69","112,69","112,69","112,69"
08/06/2024,,"99,56","99,06","100,19","99,06","100,19","100,19","100,19","99,06","100,19","99,06","100,19","100,19","99,06","100,19","99,06","99,06","0,00","0,00","100,19","100,19","100,19","99,06"
09/06/2024,,"97,62","97,00","98,15","97,00","97,64","98,15","98,15","97,00","98,15","97,00","97,64","98,15","97,00","98,15","97,00","97,00","0,00","0,00","98,15","98,15","98,15","97,00"
10/06/2024,,"99,17","99,78","99,37","99,78","96,22","99,86","99,37","99,78","99,37","99,78","96,22","99,37","99,78","99,37","99,78","99,78","0,00","0,00","99,37","99,37","99,37","99,78"
11/06/2024,,"102,51","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","102,55","0,00","0,00","102,55","102,55","102,55","102,55"
12/06/2024,,"113,49","112,82","115,53","112,82","112,82","115,53","115,53","112,82","115,53","112,82","112,82","115,53","112,82","115,53","112,82","112,82","0,00","0,00","115,53","115,53","115,53","112,82"
13/06/2024,,"104,72","104,72","105,77","104,72","92,30","105,77","105,77","104,72","105,77","104,72","92,30","105,77","104,72","105,77","104,72","104,72","0,00","0,00","105,77","105,77","105,77","104,72"
14/06/2024,,"103,87","102,21","106,07","104,59","106,07","106,07","106,07","102,21","106,07","102,21","106,07","106,07","102,21","106,07","102,21","102,21","102,21","102,21","106,07","106,07","106,07","102,21"
15/06/2024,,"100,76","92,67","105,26","100,50","105,26","105,26","105,26","92,67","105,26","92,67","105,26","116,60","92,67","105,26","92,67","92,67","92,67","92,67","116,60","105,26","105,26","92,67"
16/06/2024,,"83,78","78,54","86,88","79,89","86,88","86,88","86,88","78,54","86,88","78,54","86,88","86,88","78,54","86,88","78,54","78,54","78,54","78,54","86,88","86,88","86,88","78,54"
17/06/2024,,"95,15","93,84","96,35","94,04","96,35","96,35","96,35","93,84","96,35","93,84","96,35","96,35","93,84","96,35","93,84","93,84","93,84","93,84","96,35","96,35","96,35","93,84"
18/06/2024,,"105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38","105,38"
19/06/2024,,"114,40","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47","114,47"
20/06/2024,,"120,32","121,33","119,43","121,33","121,33","121,33","121,33","121,33","119,43","121,33","121,33","119,43","121,33","119,43","121,33","121,33","121,33","121,33","119,43","121,33","119,43","121,33"
21/06/2024,,"122,92","121,96","123,38","123,20","123,38","123,38","123,38","121,96","123,38","121,96","123,38","123,38","121,96","123,38","121,96","121,96","121,96","121,96","123,38","123,38","123,38","121,96"
22/06/2024,,"115,53","115,60","115,60","115,60","112,19","115,60","115,60","115,60","115,60","115,60","112,19","115,60","115,60","115,60","115,60","115,60","115,60","115,60","115,60","115,60","115,60","115,60"
23/06/2024,,"105,78","102,30","109,40","102,30","105,10","109,40","109,40","102,30","109,40","102,30","105,10","109,40","102,30","109,40","102,30","102,30","102,30","102,30","109,40","109,40","109,40","102,30"
24/06/2024,,"111,96","109,71","115,26","110,54","115,26","115,26","115,26","109,71","115,26","109,71","115,26","115,26","109,71","115,26","109,71","109,71","109,71","109,71","115,26","115,26","115,26","109,71"
25/06/2024,,"118,08","114,65","119,89","114,65","119,89","119,89","119,89","114,65","119,89","114,65","119,89","119,89","114,65","119,89","114,65","114,65","114,65","114,65","119,89","119,89","119,89","114,65"
26/06/2024,,"90,37","89,10","91,41","90,95","91,41","91,41","91,41","89,10","91,41","89,10","91,41","91,41","89,10","91,41","89,10","89,10","89,10","89,10","91,41","91,41","91,41","89,10"
27/06/2024,,"104,15","102,53","106,96","102,53","106,96","106,96","106,96","102,53","106,96","102,53","106,96","106,96","102,53","106,96","102,53","102,53","102,53","102,53","106,96","106,96","106,96","102,53"
28/06/2024,,"115,91","115,87","115,90","115,90","115,90","115,90","115,90","115,87","115,90","115,87","115,90","115,90","115,87","115,90","115,87","115,87","115,87","115,87","115,90","115,90","115,90","115,87"
29/06/2024,,"86,33","85,91","86,89","86,89","86,89","86,89","86,89","85,91","86,89","85,91","86,89","86,89","85,91","86,89","85,91","85,91","85,91","85,91","86,89","86,89","86,89","85,91"
30/06/2024,,"85,57","85,50","85,82","85,82","85,82","85,82","85,82","85,50","85,82","85,50","85,82","85,82","85,50","85,82","85,50","85,50","85,50","85,50","85,82","85,82","85,82","85,50"
01/07/2024,,"121,38","118,89","125,05","119,18","125,05","125,05","125,05","118,89","125,05","118,89","125,05","125,05","118,89","125,05","118,89","118,89","118,89","118,89","125,05","125,05","125,05","118,89"
02/07/2024,,"112,30","112,85","112,93","112,93","83,46","112,93","112,93","112,85","112,93","112,85","83,46","112,93","112,85","112,93","112,85","112,85","112,85","112,85","319,26","112,93","112,93","112,85"
03/07/2024,,"106,59","104,74","108,66","108,66","77,26","108,66","108,66","104,74","108,66","104,74","77,26","108,66","104,74","108,66","104,74","104,74","104,74","104,74","108,66","108,66","108,66","104,74"
04/07/2024,,"107,00","106,71","107,93","107,93","85,50","107,93","107,93","106,71","107,93","106,71","85,50","107,93","106,71","107,93","106,71","106,71","106,71","106,71","107,93","107,93","107,93","106,71"
05/07/2024,,"94,92","90,99","97,10","97,10","97,10","97,10","97,10","90,99","97,10","90,99","97,10","97,10","90,99","97,10","90,99","90,99","90,99","90,99","97,10","97,10","97,10","90,99"
06/07/2024,,"252,05","100,77","1087,60","968,80","1086,43","1086,87","1086,87","100,77","1086,87","100,77","1086,43","1087,60","100,77","1086,87","100,77","100,77","100,77","100,77","1087,60","1086,87","1086,87","100,77"
07/07/2024,,"100,21","98,92","104,17","104,17","104,17","104,17","104,17","98,92","104,17","98,92","104,17","104,17","98,92","104,17","98,92","98,92","98,92","98,92","104,17","104,17","104,17","98,92"
08/07/2024,,"107,52","104,65","110,42","110,42","110,42","110,42","110,42","104,65","110,42","104,65","110,42","110,42","104,65","110,42","104,65","104,65","104,65","104,65","110,42","110,42","110,42","104,65"
09/07/2024,,"112,57","111,19","115,13","115,13","115,13","115,13","115,13","111,19","115,13","111,19","115,13","116,21","111,19","115,13","111,19","111,19","111,19","111,19","116,21","115,13","115,13","111,19"
10/07/2024,,"118,83","117,41","121,57","121,57","121,57","121,57","121,57","117,41","121,57","117,41","121,57","121,57","117,41","121,57","117,41","117,41","117,41","117,41","121,57","121,57","121,57","117,41"
11/07/2024,,"118,41","113,30","124,21","124,21","124,21","124,21","124,21","113,30","124,21","113,30","124,21","124,21","113,30","124,21","113,30","113,30","113,30","113,30","124,21","124,21","124,21","113,30"
12/07/2024,,"107,81","103,81","117,14","116,48","117,14","117,14","117,14","103,81","117,14","103,81","117,14","117,14","103,81","117,14","103,81","103,81","103,81","103,81","117,14","117,14","117,14","103,81"
13/07/2024,,"96,19","88,84","101,97","99,02","101,97","101,97","101,97","88,84","101,97","88,84","101,97","101,97","88,84","101,97","88,84","88,84","88,84","88,84","101,97","101,97","101,97","88,84"
14/07/2024,,"99,27","97,82","103,18","103,18","103,18","103,18","103,18","97,82","103,18","97,82","103,18","103,18","97,82","103,18","97,82","97,82","97,82","97,82","103,18","103,18","103,18","97,82"
15/07/2024,,"119,27","113,54","126,00","126,00","126,00","126,00","126,00","113,54","126,00","113,54","126,00","126,00","113,54","126,00","113,54","113,54","113,54","113,54","126,00","126,00","126,00","113,54"
16/07/2024,,"122,91","112,35","132,63","132,63","132,63","132,63","132,63","112,35","132,63","112,35","132,63","134,29","112,35","132,63","112,35","112,35","112,35","112,35","134,29","132,63","132,63","112,35"
17/07/2024,,"138,23","132,28","145,22","144,95","145,22","145,22","145,22","132,28","145,22","132,28","145,22","145,22","132,28","145,22","132,28","132,28","132,28","132,28","145,22","145,22","145,22","132,28"
18/07/2024,,"115,19","107,04","123,87","123,87","123,87","123,87","123,87","107,04","123,87","107,04","123,87","131,38","107,04","123,87","107,04","107,04","107,04","107,04","131,38","123,87","123,87","107,04"
19/07/2024,,"121,91","116,95","129,04","129,04","129,04","129,04","129,04","116,95","129,04","116,95","129,04","141,86","116,95","129,04","116,95","116,95","116,95","116,95","141,86","129,04","129,04","116,95"
20/07/2024,,"100,08","89,30","111,24","111,24","111,24","111,24","111,24","89,30","111,24","89,30","111,24","111,24","89,30","111,24","89,30","89,30","89,30","89,30","111,24","111,24","111,24","89,30"
21/07/2024,,"89,50","76,82","101,57","99,03","101,57","101,57","101,57","76,82","101,57","76,82","101,57","101,57","76,82","101,57","76,82","76,82","76,82","76,82","101,57","101,57","101,57","76,82"
22/07/2024,,"118,44","117,84","118,97","118,97","118,97","118,97","118,97","117,84","118,97","117,84","118,97","119,33","117,84","118,97","117,84","117,84","117,84","117,84","119,33","118,97","118,97","117,84"
23/07/2024,,"120,25","120,14","120,91","120,91","120,91","120,91","120,91","120,14","120,91","120,14","120,91","121,41","120,14","120,91","120,14","120,14","120,14","120,14","121,41","120,91","120,91","120,14"
24/07/2024,,"113,56","114,43","114,84","114,84","79,71","114,84","114,84","114,43","114,84","114,43","79,71","114,84","114,43","114,84","114,43","114,43","114,43","114,43","114,84","114,84","114,84","114,43"
25/07/2024,,"119,40","115,14","122,51","122,51","99,07","122,51","122,51","115,14","122,51","115,14","99,07","123,10","115,14","122,51","115,14","115,14","115,14","115,14","123,10","122,51","122,51","115,14"
26/07/2024,,"112,80","110,37","115,95","115,95","90,16","115,95","115,95","110,37","115,95","110,37","90,16","120,42","110,37","115,95","110,37","110,37","110,37","110,37","120,42","115,95","115,95","110,37"
27/07/2024,,"99,07","96,72","108,91","108,91","108,91","108,91","108,91","96,72","108,91","96,72","108,91","108,91","96,72","108,91","96,72","96,72","96,72","96,72","108,91","108,91","108,91","96,72"
28/07/2024,,"115,07","114,80","115,09","115,09","115,09","115,09","115,09","114,80","115,09","114,80","115,09","115,09","114,80","115,09","114,80","114,80","114,80","114,80","115,09","115,09","115,09","114,80"
29/07/2024,,"116,32","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31","116,31"
30/07/2024,,"105,43","104,66","104,36","104,66","104,66","104,66","104,66","104,66","104,36","104,66","104,66","110,90","104,66","104,36","104,66","104,66","104,66","104,66","110,90","104,66","104,36","104,66"
31/07/2024,,"124,92","120,62","125,74","125,74","125,74","125,74","125,74","120,62","125,74","120,62","125,74","126,36","120,62","125,74","120,62","120,62","120,62","120,62","126,36","125,74","125,74","120,62"
01/08/2024,,"128,75","124,12","131,76","131,76","131,76","131,76","131,76","124,12","131,76","124,12","131,76","131,76","124,12","131,76","124,12","124,12","124,12","124,12","131,76","131,76","131,76","124,12"
02/08/2024,,"136,86","134,15","137,25","137,25","137,25","137,25","137,25","134,15","137,25","134,15","137,25","143,49","134,15","137,25","134,15","134,15","134,15","134,15","143,49","137,25","137,25","134,15"
03/08/2024,,"116,79","116,01","118,25","118,25","118,25","118,25","118,25","116,01","118,25","116,01","118,25","118,25","116,01","118,25","116,01","116,01","116,01","116,01","118,25","118,25","118,25","116,01"
04/08/2024,,"120,57","114,73","127,82","127,82","127,82","127,82","127,82","114,73","127,82","114,73","127,82","127,82","114,73","127,82","114,73","114,73","114,73","114,73","127,82","127,82","127,82","114,73"
05/08/2024,,"125,41","119,62","131,06","131,06","131,06","131,06","131,06","119,62","131,06","119,62","131,06","131,06","119,62","131,06","119,62","119,62","119,62","119,62","131,06","131,06","131,06","119,62"
06/08/2024,,"134,87","128,10","138,50","138,50","138,50","138,50","138,50","128,10","138,50","128,10","138,50","138,52","128,10","138,50","128,10","128,10","128,10","128,10","138,52","138,50","138,50","128,10"
07/08/2024,,"139,74","130,92","144,97","144,97","144,97","144,97","144,97","130,92","144,97","130,92","144,97","146,13","130,92","144,97","130,92","130,92","130,92","130,92","146,13","144,97","144,97","130,92"
08/08/2024,,"129,07","124,32","137,99","137,99","137,99","137,99","137,99","124,32","137,99","124,32","137,99","138,11","124,32","137,99","124,32","124,32","124,32","124,32","138,11","137,99","137,99","124,32"
09/08/2024,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10/08/2024,,"131,44","129,90","131,90","131,90","131,90","131,90","131,90","129,90","131,90","129,90","131,90","135,90","129,90","131,90","129,90","129,90","129,90","129,90","135,90","131,90","131,90","129,90"
11/08/2024,,"133,44","132,81","132,81","132,81","132,81","132,81","132,81","132,81","132,81","132,81","132,81","136,88","132,81","132,81","132,81","132,81","132,81","132,81","136,88","132,81","132,81","132,81"
12/08/2024,,"141,52","137,71","145,87","143,08","143,08","143,08","143,08","137,71","143,08","137,71","143,08","156,27","137,71","143,08","137,71","137,71","137,71","137,71","156,27","143,08","143,08","137,71"
13/08/2024,,"143,24","135,33","148,07","148,07","148,07","148,07","148,07","135,33","148,07","135,33","148,07","151,41","135,33","148,07","135,33","135,33","135,33","135,33","151,41","148,07","148,07","135,33"
14/08/2024,,"126,94","120,94","127,39","127,39","127,39","127,39","127,39","120,94","127,39","120,94","127,39","143,22","120,94","127,39","120,94","120,94","120,94","120,94","143,22","127,39","127,39","120,94"
15/08/2024,,"120,91","117,39","122,76","122,76","122,76","122,76","122,76","117,39","122,76","117,39","122,76","145,88","117,39","122,76","117,39","117,39","117,39","117,39","145,88","122,76","122,76","117,39"
16/08/2024,,"118,37","110,11","122,69","122,69","122,69","122,69","122,69","110,11","122,69","110,11","122,69","146,08","110,11","122,69","110,11","110,11","110,11","110,11","146,08","122,69","122,69","110,11"
17/08/2024,,"123,84","120,04","124,85","124,84","124,84","124,84","124,84","120,04","124,84","120,04","124,84","149,59","120,04","124,84","120,04","120,04","120,04","120,04","149,59","124,84","124,84","120,04"
18/08/2024,,"115,94","114,34","114,34","114,34","114,34","114,34","114,34","114,34","114,34","114,34","114,34","132,47","114,34","114,34","114,34","114,34","114,34","114,34","132,47","114,34","114,34","114,34"
19/08/2024,,"112,96","111,38","112,95","112,95","112,95","112,95","112,95","111,38","112,95","111,38","112,95","118,12","111,38","112,95","111,38","111,38","111,38","111,38","118,12","112,95","112,95","111,38"
20/08/2024,,"116,55","116,15","116,90","116,90","116,90","116,90","116,90","116,15","116,90","116,15","116,90","116,90","116,15","116,90","116,15","116,15","116,15","116,15","116,90","116,90","116,90","116,15"
21/08/2024,,"123,60","122,99","123,86","123,78","123,86","123,86","123,86","122,99","123,86","122,99","123,86","123,99","122,99","123,86","122,99","122,99","122,99","122,99","123,99","123,86","123,86","122,99"
22/08/2024,,"116,17","112,87","117,52","117,52","117,52","117,52","117,52","112,87","117,52","112,87","117,52","132,84","112,87","117,52","112,87","112,87","112,87","112,87","132,84","117,52","117,52","112,87"
23/08/2024,,"123,18","116,20","126,16","125,91","126,16","126,16","126,16","116,20","126,16","116,20","126,16","134,66","116,20","126,16","116,20","116,20","116,20","116,20","134,66","126,16","126,16","116,20"
24/08/2024,,"122,57","118,94","122,79","122,70","122,79","122,79","122,79","118,94","122,79","118,94","122,79","137,77","118,94","122,79","118,94","118,94","118,94","118,94","137,77","122,79","122,79","118,94"
25/08/2024,,"126,86","126,50","126,50","126,50","126,50","126,50","126,50","126,50","126,50","126,50","126,50","132,56","126,50","126,50","126,50","126,50","126,50","126,50","132,56","126,50","126,50","126,50"
26/08/2024,,"126,68","117,07","128,81","129,28","127,52","129,28","129,28","117,07","128,81","117,07","127,52","141,69","117,07","128,81","117,07","117,07","117,07","117,07","141,69","129,28","128,81","117,07"
27/08/2024,,"140,80","138,92","139,46","139,46","139,46","139,46","139,46","138,92","139,46","138,92","139,46","164,84","138,92","139,46","138,92","138,92","138,92","138,92","164,84","139,46","139,46","138,92"
28/08/2024,,"140,37","138,58","138,58","138,58","138,58","138,58","138,58","138,58","138,58","138,58","138,58","159,10","138,58","138,58","138,58","138,58","138,58","138,58","159,10","138,58","138,58","138,58"
29/08/2024,,"143,61","142,57","143,61","143,61","143,61","143,61","143,61","142,57","143,61","142,57","143,61","147,93","142,57","143,61","142,57","142,57","142,57","142,57","147,93","143,61","143,61","142,57"
30/08/2024,,"136,16","135,08","135,08","135,08","135,08","135,08","135,08","135,08","135,08","135,08","135,08","143,44","135,08","135,08","135,08","135,08","135,08","135,08","143,44","135,08","135,08","135,08"
31/08/2024,,"123,75","121,69","124,80","124,80","124,80","124,80","124,80","121,69","124,80","121,69","124,80","137,45","121,69","124,80","121,69","121,69","121,69","121,69","137,45","124,80","124,80","121,69"
01/09/2024,,"125,91","124,42","124,42","124,42","124,42","124,42","124,42","124,42","124,42","124,42","124,42","142,28","124,42","124,42","124,42","124,42","124,42","124,42","142,28","124,42","124,42","124,42"
02/09/2024,,"159,60","150,05","162,81","162,81","161,84","162,81","162,81","150,05","162,81","150,05","161,84","171,00","150,05","162,81","150,05","150,05","150,05","150,05","171,00","162,81","162,81","150,05"
03/09/2024,,"148,00","137,21","158,39","158,39","158,39","158,39","158,39","137,21","158,39","137,21","158,39","161,57","137,21","158,39","137,21","137,21","137,21","137,21","161,57","158,39","158,39","137,21"
04/09/2024,,"142,30","139,64","144,83","144,83","144,83","144,83","144,83","139,64","144,83","139,64","144,83","153,57","139,64","144,83","139,64","139,64","139,64","139,64","153,57","144,83","144,83","139,64"
05/09/2024,,"132,31","131,11","132,07","132,07","118,64","132,07","132,07","131,11","132,07","131,11","118,64","146,11","131,11","132,07","131,11","131,11","131,11","131,11","146,11","132,07","132,07","131,11"
06/09/2024,,"122,15","119,90","122,03","122,03","122,03","122,03","122,03","119,90","122,03","119,90","122,03","132,98","119,90","122,03","119,90","119,90","119,90","119,90","132,98","122,03","122,03","119,90"
07/09/2024,,"126,18","124,78","124,87","124,87","124,87","124,87","124,87","124,78","124,87","124,78","124,87","137,81","124,78","124,87","124,78","124,78","124,78","124,78","137,81","124,87","124,87","124,78"
08/09/2024,,"118,86","117,19","119,91","119,91","119,91","119,91","119,91","117,19","119,91","117,19","119,91","119,91","117,19","119,91","117,19","117,19","117,19","117,19","119,91","119,91","119,91","117,19"
09/09/2024,,"106,83","107,11","107,11","107,11","90,78","107,11","107,11","107,11","107,11","107,11","90,78","107,11","107,11","107,11","107,11","107,11","107,11","107,11","107,11","107,11","107,11","107,11"
10/09/2024,,"110,20","110,20","110,20","110,20","106,29","106,29","110,20","110,20","110,20","110,20","106,29","110,20","110,20","110,20","110,20","110,20","110,20","110,20","110,20","110,20","110,20","110,20"
11/09/2024,,"120,37","117,96","122,99","122,99","99,87","122,99","122,99","117,96","122,99","117,96","99,87","123,74","117,96","122,99","117,96","117,96","117,96","117,96","123,74","122,99","122,99","117,96"
12/09/2024,,"112,76","112,21","112,75","112,84","112,84","112,84","112,84","112,21","112,75","112,21","112,84","113,66","112,21","112,75","112,21","112,21","112,21","112,21","113,66","112,84","112,75","112,21"
13/09/2024,,"98,86","101,19","91,30","101,19","77,05","101,19","98,39","101,19","91,30","101,19","77,05","91,30","101,19","91,30","101,19","101,19","101,19","101,19","91,30","98,39","91,30","101,19"
14/09/2024,,"91,09","90,15","93,01","93,01","93,01","93,01","93,01","90,15","93,01","90,15","93,01","93,01","90,15","93,01","90,15","90,15","90,15","90,15","93,01","93,01","93,01","90,15"
15/09/2024,,"95,69","91,89","100,54","100,54","97,96","100,54","100,54","91,89","100,54","91,89","97,96","100,54","91,89","100,54","91,89","91,89","91,89","91,89","100,54","100,54","100,54","91,89"
16/09/2024,,"108,94","104,86","115,40","115,40","115,40","29,56","115,40","104,86","115,40","104,86","115,40","115,40","104,86","115,40","104,86","104,86","104,86","104,86","115,40","115,40","115,40","104,86"
17/09/2024,,"109,18","107,30","110,95","110,95","110,95","110,95","110,95","107,30","110,95","107,30","110,95","110,95","107,30","110,95","107,30","107,30","107,30","107,30","110,95","110,95","110,95","107,30"
18/09/2024,,"111,73","109,42","113,11","113,26","113,11","34,75","113,11","109,42","113,11","109,42","113,11","115,92","109,42","113,11","109,42","109,42","109,42","109,42","115,92","113,11","113,11","109,42"
19/09/2024,,"109,64","108,69","110,20","110,20","95,73","0,00","110,20","108,69","110,20","108,69","95,73","123,94","108,69","110,20","108,69","108,69","108,69","108,69","123,94","110,20","110,20","108,69"
20/09/2024,,"113,76","111,79","121,33","113,74","109,07","0,00","113,74","111,79","113,74","111,79","109,07","144,46","111,79","113,74","111,79","111,79","111,79","111,79","144,46","113,74","113,74","111,79"
21/09/2024,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
22/09/2024,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
23/09/2024,,"122,53","122,67","122,67","122,67","113,72","0,00","122,67","122,67","122,67","122,67","113,72","123,55","122,67","122,67","122,67","122,67","122,67","122,67","123,55","122,67","122,67","122,67"
24/09/2024,,"105,39","104,96","105,21","104,96","104,96","0,00","104,96","104,96","104,96","104,96","104,96","113,36","104,96","104,96","104,96","104,96","104,96","104,96","113,36","104,96","104,96","104,96"
25/09/2024,,"113,70","113,60","113,60","113,60","107,27","39,82","113,60","113,60","113,60","113,60","107,27","118,27","113,60","113,60","113,60","113,60","113,60","113,60","118,27","113,60","113,60","113,60"
26/09/2024,,"109,65","110,57","108,18","110,57","107,07","0,00","108,57","110,57","108,57","110,57","107,07","108,81","110,57","108,57","110,57","110,57","110,57","110,57","108,81","108,57","108,57","110,57"
27/09/2024,,"116,99","116,69","116,02","116,69","112,94","0,00","115,44","116,69","115,44","116,69","112,94","123,69","116,69","115,44","116,69","116,69","116,69","116,69","123,69","115,44","115,44","116,69"
28/09/2024,,"102,13","103,15","117,74","103,15","76,32","0,00","103,05","103,15","102,96","103,15","76,32","124,40","103,15","102,96","103,15","103,15","103,15","103,15","124,40","103,05","102,96","103,15"
29/09/2024,,"83,39","90,49","80,06","85,33","77,97","0,00","81,41","90,49","80,06","90,49","77,97","80,06","90,49","80,06","90,49","90,49","90,49","90,49","80,06","81,41","80,06","90,49"
30/09/2024,,"115,96","115,85","115,85","115,85","104,39","0,00","115,85","115,85","115,85","115,85","104,39","118,35","115,85","115,85","115,85","115,85","115,85","115,85","118,35","115,85","115,85","115,85"
