Data,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling,Totale Italia
22/04/2024,"36.461,267","0,000","471,006","1.904,432","0,000","0,000","5.451,909","0,000","0,000","22.571,343","692,961","3.172,377","0,000","2.966,885","1.841,017","290,273","0,000","0,000","321,000","601,395","259,297","0,000","40.543,895"
23/04/2024,"44.293,056","0,000","423,608","2.558,528","0,000","0,000","10.790,206","0,000","0,000","21.030,539","626,402","3.235,777","0,000","4.423,970","1.268,853","494,189","0,000","0,000","72,000","579,000","893,746","0,000","46.396,818"
24/04/2024,"44.295,813","0,000","1.991,986","1.373,294","0,000","0,000","4.779,185","0,000","0,000","29.161,062","463,821","4.543,884","0,000","4.624,900","848,000","426,300","0,000","0,000","0,000","209,000","414,849","0,000","48.836,281"
25/04/2024,"35.842,747","0,000","856,433","1.372,810","0,000","0,000","4.976,186","0,000","0,000","19.617,540","1.233,440","4.249,491","0,000","3.814,624","856,725","74,785","0,000","0,000","197,000","578,000","511,150","0,000","38.338,184"
26/04/2024,"38.675,435","0,000","548,945","3.155,381","0,000","0,000","6.617,731","0,000","0,000","26.818,404","837,810","3.057,893","0,000","7.628,551","1.292,284","302,300","0,000","0,000","30,000","476,000","469,529","0,000","51.234,828"
27/04/2024,"41.458,813","0,000","780,262","1.772,633","0,000","0,000","15.742,420","0,000","0,000","22.401,262","248,757","2.923,313","0,000","9.205,075","734,698","0,000","0,000","0,000","77,000","374,000","134,336","0,000","54.393,756"
28/04/2024,"23.326,988","0,000","210,080","1.452,085","0,000","0,000","4.410,154","0,000","0,000","18.529,992","368,779","1.511,994","0,000","2.098,896","382,500","0,000","0,000","0,000","113,603","74,000","0,000","0,000","29.152,083"
29/04/2024,"30.790,670","0,000","124,630","2.824,654","0,000","0,000","7.230,420","0,000","0,000","21.838,543","488,170","2.482,016","0,000","6.663,813","435,417","59,500","0,000","0,000","0,000","513,000","0,000","0,000","42.660,163"
30/04/2024,"37.185,765","0,000","247,512","1.660,950","0,000","0,000","3.568,467","0,000","0,000","30.838,341","311,386","1.296,915","0,000","6.215,743","45,000","0,000","0,000","0,000","37,000","133,181","0,000","0,000","44.354,495"
01/05/2024,"27.708,551","0,000","887,278","2.442,735","0,000","0,000","4.409,525","0,000","0,000","17.222,144","317,150","2.084,556","0,000","4.402,172","860,000","228,203","0,000","0,000","0,000","213,000","37,070","0,000","33.103,833"
02/05/2024,"48.320,370","0,000","544,266","2.469,353","0,000","0,000","6.268,139","0,000","0,000","32.599,775","440,083","2.294,466","0,000","2.986,033","982,500","8,600","0,000","0,000","138,628","305,610","1.112,916","0,000","50.150,369"
03/05/2024,"32.533,376","0,000","531,190","2.500,568","0,000","0,000","3.983,007","0,000","0,000","27.293,906","218,504","3.798,160","0,000","2.217,687","157,500","52,200","0,000","0,000","51,000","40,000","98,754","0,000","40.942,476"
04/05/2024,"24.830,747","0,000","847,479","2.106,326","0,000","0,000","3.908,514","0,000","0,000","14.603,924","240,536","3.428,678","0,000","2.256,525","1.121,655","368,945","0,000","0,000","0,000","38,000","0,000","0,000","28.920,582"
05/05/2024,"22.018,368","0,000","2.249,785","1.261,376","0,000","0,000","2.616,218","0,000","0,000","13.751,822","254,934","1.768,647","0,000","1.827,699","462,500","1,222","0,000","0,000","0,000","71,698","119,985","0,000","24.385,886"
06/05/2024,"34.892,504","0,000","429,548","3.314,549","0,000","0,000","4.302,695","0,000","0,000","24.181,934","653,173","3.836,946","0,000","3.934,126","870,000","84,157","0,000","0,000","16,000","120,000","214,036","0,000","41.957,164"
07/05/2024,"39.097,090","0,000","1.126,972","2.179,188","0,000","0,000","4.165,484","0,000","0,000","21.111,304","1.153,031","5.411,218","0,000","6.580,944","1.755,000","191,307","0,000","0,000","128,000","240,000","59,852","0,000","44.102,300"
08/05/2024,"36.012,932","0,000","739,743","2.646,940","0,000","0,000","5.685,022","0,000","0,000","27.203,737","340,893","2.102,256","0,000","8.083,078","1.276,000","12,290","0,000","0,000","0,000","38,000","89,777","0,000","48.217,736"
09/05/2024,"31.200,790","0,000","1.247,348","2.795,437","0,000","0,000","4.167,467","0,000","0,000","19.766,573","373,041","2.586,231","0,000","3.063,694","1.052,500","53,300","0,000","0,000","0,000","15,000","220,770","0,000","35.341,361"
10/05/2024,"26.495,914","0,000","614,844","1.688,641","0,000","0,000","4.041,039","0,000","0,000","14.358,719","691,027","2.423,590","0,000","3.526,311","784,500","285,900","0,000","0,000","20,000","556,000","311,811","0,000","29.302,382"
11/05/2024,"24.123,396","0,000","824,239","2.126,476","0,000","0,000","3.157,275","0,000","0,000","14.553,262","287,996","2.524,317","0,000","2.746,193","720,000","46,447","0,000","0,000","47,000","174,000","0,000","0,000","27.207,205"
12/05/2024,"21.970,547","0,000","450,797","1.246,513","0,000","0,000","3.651,883","0,000","0,000","10.591,657","517,648","3.668,165","0,000","3.017,406","875,000","18,217","0,000","0,000","0,000","336,000","5,335","0,000","24.378,621"
13/05/2024,"34.985,877","0,000","567,321","2.354,236","0,000","0,000","6.247,018","0,000","0,000","17.415,294","470,611","3.936,192","0,000","7.999,388","1.728,362","140,600","0,000","0,000","0,000","891,000","343,127","0,000","42.093,149"
14/05/2024,"40.367,767","0,000","747,086","3.979,358","0,000","0,000","5.557,093","0,000","0,000","23.423,349","590,730","6.390,652","0,000","5.172,885","1.085,000","150,400","0,000","0,000","51,000","437,985","691,638","0,000","48.277,176"
15/05/2024,"40.581,708","0,000","893,927","2.899,556","0,000","0,000","6.497,339","0,000","0,000","18.634,617","606,501","3.820,271","0,000","7.979,710","1.700,000","579,751","0,000","0,000","13,000","299,000","294,725","0,000","44.218,397"
16/05/2024,"29.647,011","0,000","1.029,209","2.068,184","0,000","0,000","4.442,345","0,000","0,000","19.528,946","1.028,425","2.468,175","0,000","3.632,846","910,638","8,600","0,000","0,000","27,000","646,000","623,477","0,000","36.413,845"
17/05/2024,"32.017,515","0,000","973,704","2.109,121","0,000","0,000","5.989,927","0,000","0,000","18.575,010","1.020,354","1.629,333","0,000","5.533,720","157,500","523,500","0,000","0,000","33,000","1.415,000","136,859","0,000","38.097,028"
18/05/2024,"31.879,610","0,000","582,633","3.230,631","0,000","0,000","5.544,996","0,000","0,000","15.764,839","607,469","3.082,536","0,000","5.939,625","510,000","95,074","0,000","0,000","54,000","128,000","94,622","0,000","35.634,425"
19/05/2024,"23.135,755","0,000","604,783","1.278,341","0,000","0,000","5.292,974","0,000","0,000","8.925,925","346,627","2.313,919","0,000","4.230,971","942,500","156,600","0,000","0,000","0,000","299,000","147,345","0,000","24.538,985"
20/05/2024,"36.160,514","0,000","1.878,185","1.931,246","0,000","0,000","3.643,734","0,000","0,000","19.297,937","594,726","1.807,525","0,000","10.024,404","1.597,500","62,500","0,000","0,000","37,264","653,283","60,966","0,000","41.589,270"
21/05/2024,"34.826,741","0,000","301,217","1.312,351","0,000","0,000","5.253,455","0,000","0,000","22.097,093","540,598","4.904,844","0,000","4.281,209","1.380,000","27,500","0,000","0,000","0,000","211,000","63,370","0,000","40.372,637"
22/05/2024,"30.776,116","0,000","658,237","1.688,154","0,000","0,000","4.551,682","0,000","0,000","13.981,926","801,965","2.258,850","0,000","6.501,137","645,673","228,700","0,000","0,000","66,000","892,299","420,747","0,000","32.695,370"
23/05/2024,"29.498,514","0,000","1.446,429","2.374,492","0,000","0,000","4.848,716","0,000","0,000","15.538,058","181,593","1.404,569","0,000","4.378,944","739,500","239,900","0,000","0,000","98,257","257,000","38,917","0,000","31.546,375"
24/05/2024,"29.958,055","0,000","1.255,336","4.019,531","0,000","0,000","4.518,473","0,000","0,000","14.344,393","420,811","1.413,724","0,000","5.890,147","550,000","2,600","0,000","0,000","0,000","272,000","9,724","0,000","32.696,739"
25/05/2024,"26.977,881","0,000","2.147,755","2.461,014","0,000","0,000","4.262,000","0,000","0,000","10.615,922","956,689","2.556,275","0,000","5.060,443","1.172,000","0,000","0,000","0,000","53,949","279,000","0,000","0,000","29.565,047"
26/05/2024,"21.039,452","0,000","459,289","2.387,271","0,000","0,000","3.511,129","0,000","0,000","7.551,489","267,601","2.461,485","0,000","2.424,118","952,500","304,464","0,000","0,000","207,000","287,000","463,940","0,000","21.277,286"
27/05/2024,"34.333,165","0,000","681,232","2.286,345","0,000","0,000","4.067,692","0,000","0,000","16.158,040","461,383","2.717,483","0,000","8.475,580","1.184,960","91,600","0,000","0,000","0,000","260,000","199,830","0,000","36.584,145"
28/05/2024,"36.713,880","0,000","678,981","3.167,123","0,000","0,000","5.303,672","0,000","0,000","18.128,546","1.146,867","2.710,583","0,000","3.443,797","1.476,500","436,715","0,000","0,000","0,000","1.375,222","0,000","0,000","37.868,006"
29/05/2024,"35.045,471","0,000","712,925","2.246,704","0,000","0,000","3.836,433","0,000","0,000","19.583,924","331,734","2.340,424","0,000","3.969,842","1.417,500","301,600","0,000","0,000","372,000","233,000","0,000","0,000","35.346,086"
30/05/2024,"40.308,616","0,000","1.054,407","1.893,174","0,000","0,000","5.760,548","0,000","0,000","21.912,472","930,197","1.504,630","0,000","4.319,369","2.122,849","4,900","0,000","0,000","118,000","215,000","0,000","0,000","39.835,546"
31/05/2024,"29.042,673","0,000","655,967","3.546,028","0,000","0,000","2.596,372","0,000","0,000","14.202,739","396,223","3.326,800","0,000","4.648,003","1.726,470","18,800","0,000","0,000","100,000","212,000","0,000","0,000","31.429,402"
01/06/2024,"26.506,685","0,000","1.096,930","2.183,137","0,000","0,000","5.654,182","0,000","0,000","11.038,631","749,709","2.078,465","0,000","3.083,809","910,978","287,389","0,000","0,000","42,092","549,888","0,000","0,000","27.675,210"
02/06/2024,"22.335,679","0,000","408,957","1.595,882","0,000","0,000","4.251,470","0,000","0,000","7.124,585","241,183","3.839,847","0,000","4.681,772","340,000","15,200","0,000","0,000","63,000","266,000","0,000","0,000","22.827,896"
03/06/2024,"28.987,505","0,000","454,573","3.692,640","0,000","0,000","4.820,670","0,000","0,000","10.915,210","242,190","1.993,541","0,000","5.418,633","390,000","0,000","0,000","0,000","0,000","2.523,000","0,000","0,000","30.450,457"
04/06/2024,"35.694,063","0,000","648,168","1.983,858","0,000","0,000","4.817,027","0,000","0,000","19.566,144","322,010","4.222,876","0,000","4.799,196","835,000","549,200","0,000","0,000","36,000","132,000","0,000","0,000","37.911,479"
05/06/2024,"30.101,818","0,000","1.171,647","3.472,349","0,000","0,000","4.648,065","0,000","0,000","15.251,807","483,350","2.625,185","0,000","3.794,896","894,000","0,000","0,000","0,000","54,766","446,000","0,000","0,000","32.842,065"
06/06/2024,"31.000,976","0,000","712,900","2.044,528","0,000","0,000","7.120,193","0,000","0,000","14.173,680","305,046","3.319,830","0,000","6.440,141","1.663,525","1,000","0,000","0,000","25,000","241,998","0,000","0,000","36.047,841"
07/06/2024,"33.522,856","0,000","1.076,161","3.119,729","0,000","0,000","5.026,724","0,000","0,000","16.441,575","327,434","3.711,305","0,000","6.176,585","1.865,435","0,000","0,000","0,000","0,000","110,000","0,000","0,000","37.854,948"
08/06/2024,"36.447,368","0,000","1.143,438","2.512,148","0,000","0,000","6.372,626","0,000","0,000","14.711,739","1.402,564","3.198,462","0,000","5.039,608","2.169,700","0,000","0,000","0,000","248,553","232,000","0,000","0,000","37.030,838"
09/06/2024,"24.063,032","0,000","397,399","1.631,944","0,000","0,000","2.866,938","0,000","0,000","8.393,456","288,699","3.862,179","0,000","5.384,067","1.772,500","0,000","0,000","0,000","90,000","255,000","0,000","0,000","24.942,182"
10/06/2024,"35.441,758","0,000","326,741","1.567,996","0,000","0,000","6.708,179","0,000","0,000","13.774,589","503,239","7.586,772","0,000","8.439,252","1.147,500","100,700","0,000","0,000","0,000","180,000","0,000","0,000","40.334,968"
11/06/2024,"36.547,459","0,000","449,681","2.562,421","0,000","0,000","4.346,723","0,000","0,000","19.007,884","1.505,942","3.762,193","0,000","5.778,708","570,000","299,207","0,000","0,000","33,000","1.346,000","0,000","0,000","39.661,759"
12/06/2024,"34.097,981","0,000","681,642","3.810,324","0,000","0,000","4.249,081","0,000","0,000","17.625,431","378,442","2.686,730","0,000","6.266,057","1.141,782","264,309","0,000","0,000","57,000","497,000","0,000","0,000","37.657,798"
13/06/2024,"29.804,950","0,000","828,360","3.471,127","0,000","0,000","3.817,069","0,000","0,000","16.981,550","547,905","2.742,822","0,000","5.579,072","660,000","378,974","0,000","0,000","131,000","516,637","0,000","0,000","35.654,516"
14/06/2024,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000"
15/06/2024,"25.999,926","0,000","1.249,868","1.561,340","0,000","0,000","3.368,796","0,000","0,000","10.475,861","1.454,943","1.878,325","0,000","6.355,247","37,500","20,900","63,900","0,000","32,846","199,000","0,000","0,000","26.698,526"
16/06/2024,"25.924,529","0,000","349,133","2.707,353","0,000","0,000","4.117,240","0,000","0,000","8.240,658","153,287","4.731,282","0,000","5.871,819","663,206","0,500","70,300","0,000","0,000","1.011,000","0,000","0,000","27.915,778"
17/06/2024,"36.979,215","0,000","1.730,828","2.582,170","0,000","0,000","6.895,017","0,000","0,000","19.245,885","527,965","3.214,883","0,000","4.236,657","1.165,833","34,800","0,000","0,000","0,000","260,000","0,000","0,000","39.894,038"
18/06/2024,"34.489,797","0,000","1.154,011","3.228,351","0,000","0,000","4.595,145","0,000","0,000","25.639,368","540,821","3.664,983","0,000","7.778,994","2.035,000","0,000","0,000","0,000","0,000","295,000","0,000","0,000","48.931,673"
19/06/2024,"32.618,379","0,000","1.250,519","3.202,966","0,000","0,000","3.969,936","0,000","0,000","27.270,477","397,679","2.485,128","0,000","3.105,217","2.175,725","54,700","0,000","0,000","30,000","250,000","0,000","0,000","44.192,347"
20/06/2024,"34.790,329","0,000","912,168","3.198,604","0,000","0,000","3.835,545","0,000","0,000","24.864,658","860,109","2.587,300","0,000","5.173,500","2.103,000","9,300","0,000","0,000","155,000","400,000","0,000","0,000","44.099,184"
21/06/2024,"43.013,779","0,000","815,578","3.794,641","0,000","0,000","5.622,705","0,000","0,000","30.234,191","893,650","2.877,327","0,000","5.679,385","2.260,500","61,300","0,000","0,000","30,000","400,000","0,000","0,000","52.669,277"
22/06/2024,"28.248,576","0,000","653,946","2.776,677","0,000","0,000","4.976,396","0,000","0,000","10.825,094","696,342","2.600,053","0,000","7.189,587","501,500","251,800","190,700","0,000","15,000","227,000","0,000","0,000","30.904,095"
23/06/2024,"26.094,529","0,000","1.112,338","4.809,034","0,000","0,000","2.604,857","0,000","0,000","12.606,784","631,875","2.649,011","0,000","4.576,754","1.476,000","21,800","1,100","0,000","24,000","214,000","456,900","0,000","31.184,453"
24/06/2024,"40.211,826","0,000","1.221,696","4.473,926","0,000","0,000","3.562,510","0,000","0,000","29.830,469","353,164","1.621,580","0,000","9.048,576","1.717,000","0,000","0,000","0,000","54,000","763,524","146,300","0,000","52.792,745"
25/06/2024,"39.246,444","0,000","633,714","2.991,662","0,000","0,000","3.329,228","0,000","0,000","28.606,677","463,544","2.773,054","0,000","5.531,945","2.038,000","322,400","27,100","0,000","0,000","3.043,690","98,900","0,000","49.859,914"
26/06/2024,"39.508,531","0,000","753,735","2.061,283","0,000","0,000","3.704,081","0,000","0,000","35.334,834","3.256,001","2.640,972","0,000","5.088,256","222,500","0,000","0,000","0,000","176,000","1.782,000","218,800","0,000","55.238,462"
27/06/2024,"36.135,438","0,000","1.243,710","2.257,203","0,000","0,000","3.846,530","0,000","0,000","30.149,878","874,191","3.598,212","0,000","5.623,295","387,500","149,600","34,500","0,000","164,000","147,255","404,800","0,000","48.880,674"
28/06/2024,"39.852,576","0,000","1.363,907","3.162,118","0,000","0,000","6.324,423","0,000","0,000","29.733,402","1.005,442","2.030,234","0,000","6.374,354","291,000","7,100","0,000","0,000","64,000","169,000","402,100","0,000","50.927,080"
29/06/2024,"32.978,906","0,000","597,473","1.766,314","0,000","0,000","3.449,481","0,000","0,000","22.426,900","1.091,603","3.114,423","0,000","6.781,271","3.201,874","328,700","5,700","0,000","184,444","1.631,750","618,300","0,000","45.198,233"
30/06/2024,"27.355,273","0,000","457,040","2.766,048","0,000","0,000","7.871,246","0,000","0,000","8.856,037","394,479","2.513,132","0,000","3.505,440","1.390,500","205,400","254,000","0,000","160,000","375,230","112,200","0,000","28.860,752"
01/07/2024,"39.768,272","0,000","695,745","3.448,816","0,000","0,000","5.412,216","0,000","0,000","18.972,774","1.583,466","3.082,618","0,000","4.681,024","1.724,000","1,500","0,000","0,000","182,000","772,527","189,000","0,000","40.745,686"
02/07/2024,"46.920,324","0,000","802,369","2.076,104","0,000","0,000","12.616,999","0,000","0,000","19.773,446","773,251","7.153,114","0,000","11.375,335","1.034,000","0,200","0,000","0,000","7,000","149,585","3,800","0,000","55.765,203"
03/07/2024,"37.617,179","0,000","660,657","1.929,134","0,000","0,000","9.572,665","0,000","0,000","16.327,137","1.025,679","3.439,253","0,000","5.222,077","2.816,500","140,900","0,000","0,000","70,000","910,160","311,200","0,000","42.425,362"
04/07/2024,"33.585,576","0,000","2.150,522","2.583,943","0,000","0,000","3.556,914","0,000","0,000","17.649,871","1.003,579","2.798,577","0,000","5.141,718","1.673,492","3,000","0,000","0,000","48,000","786,315","265,200","0,000","37.661,131"
05/07/2024,"37.359,089","0,000","1.414,276","2.176,817","0,000","0,000","5.472,176","0,000","0,000","21.397,654","1.063,664","3.983,001","0,000","2.828,881","2.593,112","0,700","0,000","0,000","0,000","1.735,915","128,400","0,000","42.794,596"
06/07/2024,"31.792,878","0,000","2.567,959","1.658,781","0,000","0,000","4.406,133","0,000","0,000","12.784,725","900,100","2.840,859","0,000","3.498,159","1.423,965","38,600","0,000","0,000","0,000","1.935,091","0,000","0,000","32.054,372"
07/07/2024,"29.350,375","0,000","603,353","1.361,157","0,000","0,000","4.514,761","0,000","0,000","12.685,564","312,692","2.015,724","0,000","2.535,443","1.390,603","61,600","7,900","0,000","86,000","5.017,681","35,800","0,000","30.628,278"
08/07/2024,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000"
09/07/2024,"34.968,206","0,000","692,935","3.021,581","0,000","0,000","3.985,914","0,000","0,000","18.302,374","631,557","4.420,373","0,000","4.198,670","2.638,000","76,100","0,000","0,000","299,159","812,935","71,300","0,000","39.150,898"
10/07/2024,"41.262,579","0,000","4.295,250","3.051,524","0,000","0,000","4.153,962","0,000","0,000","20.217,917","440,515","4.986,474","0,000","4.754,413","2.640,500","3,100","0,000","0,000","102,000","225,536","410,700","0,000","45.281,891"
11/07/2024,"45.257,973","0,000","816,819","3.471,370","0,000","0,000","5.732,419","0,000","0,000","20.697,442","1.078,809","4.100,372","0,000","5.478,908","3.701,205","86,200","547,600","0,000","176,389","2.287,320","232,900","0,000","48.407,753"
12/07/2024,"47.550,108","0,000","966,279","3.705,436","0,000","0,000","9.358,820","0,000","0,000","21.301,914","949,436","3.059,903","0,000","4.553,176","2.760,000","39,300","0,000","0,000","221,383","1.292,840","452,000","0,000","48.660,487"
13/07/2024,"38.818,177","0,000","1.725,803","2.357,495","0,000","0,000","8.275,380","0,000","0,000","22.342,688","1.646,674","3.424,210","0,000","4.781,611","2.831,195","7,000","0,400","0,000","38,000","1.179,300","307,700","0,000","48.917,456"
14/07/2024,"33.433,795","0,000","1.356,468","2.061,443","0,000","0,000","5.947,246","0,000","0,000","14.447,166","1.144,858","2.313,560","0,000","3.671,382","1.384,919","125,000","9,400","0,000","2.212,000","307,428","760,600","0,000","35.741,470"
15/07/2024,"50.021,912","0,000","1.602,226","3.284,426","0,000","0,000","4.536,434","0,000","0,000","29.164,211","4.891,242","3.742,470","0,000","5.845,397","2.813,500","12,000","0,000","0,000","0,000","866,851","105,700","0,000","56.864,457"
16/07/2024,"50.131,358","0,000","572,361","3.105,731","0,000","0,000","7.028,096","0,000","0,000","27.204,444","1.204,997","8.573,873","0,000","5.883,114","3.161,753","32,000","73,400","0,000","61,000","2.724,274","26,400","0,000","59.651,443"
17/07/2024,"40.807,176","0,000","757,346","3.661,585","0,000","0,000","6.206,671","0,000","0,000","14.866,619","1.407,498","4.243,262","0,000","5.976,783","3.996,000","0,700","0,000","0,000","11,000","1.069,930","21,500","0,000","42.218,894"
18/07/2024,"42.277,704","0,000","691,310","3.007,301","0,000","0,000","8.099,232","0,000","0,000","16.272,972","1.370,537","4.965,153","0,000","5.361,446","3.242,682","377,000","710,700","0,000","74,000","1.837,615","455,900","0,000","46.465,848"
19/07/2024,"42.821,035","0,000","785,215","3.857,410","0,000","0,000","8.566,230","0,000","0,000","16.341,705","1.322,263","3.080,871","0,000","5.779,040","2.951,500","1,400","0,000","0,000","148,000","1.146,106","32,600","0,000","44.012,340"
20/07/2024,"30.535,597","0,000","774,276","1.774,400","0,000","0,000","2.186,397","0,000","0,000","10.750,022","627,493","2.303,824","0,000","5.871,716","4.320,500","32,700","0,000","0,000","6,000","1.074,875","128,300","0,000","29.850,503"
21/07/2024,"29.939,343","0,000","617,746","1.158,644","0,000","0,000","4.441,712","0,000","0,000","12.861,594","663,893","1.347,573","0,000","6.033,568","2.792,500","15,800","0,900","0,000","4,000","769,080","539,600","0,000","31.246,610"
22/07/2024,"43.423,932","0,000","1.367,596","2.233,494","0,000","0,000","4.900,453","0,000","0,000","19.406,601","973,734","4.639,670","0,000","5.055,889","5.680,639","144,200","0,000","0,000","21,000","2.903,020","0,000","0,000","47.326,296"
23/07/2024,"40.765,180","0,000","1.120,958","2.986,322","0,000","0,000","5.822,985","0,000","0,000","22.059,319","924,090","4.284,374","0,000","4.866,379","2.393,863","47,600","0,000","0,000","79,000","389,040","229,400","0,000","45.203,330"
24/07/2024,"35.075,592","0,000","1.248,795","2.084,711","0,000","0,000","4.766,325","0,000","0,000","13.883,464","591,087","3.490,738","0,000","6.986,096","1.708,000","128,200","0,000","0,000","101,000","684,990","100,800","0,000","35.774,206"
25/07/2024,"43.262,984","0,000","823,380","3.883,260","0,000","0,000","5.781,706","0,000","0,000","21.266,870","1.480,551","3.535,131","0,000","5.119,231","1.599,000","0,000","0,000","0,000","10,000","2.907,691","22,500","0,000","46.429,320"
26/07/2024,"34.352,680","0,000","460,736","2.570,373","0,000","0,000","6.910,747","0,000","0,000","15.979,486","1.345,349","3.209,836","0,000","3.813,138","1.508,000","2,100","0,000","0,000","2,000","1.032,910","0,000","0,000","36.834,675"
27/07/2024,"35.053,213","0,000","1.556,500","1.883,018","0,000","0,000","6.356,460","0,000","0,000","15.009,370","564,089","2.155,447","0,000","4.748,752","3.003,000","71,200","175,000","0,000","41,000","1.952,888","62,900","0,000","37.579,624"
28/07/2024,"29.780,813","0,000","469,704","1.332,109","0,000","0,000","5.850,993","0,000","0,000","11.850,458","544,876","1.073,712","0,000","3.920,222","4.250,500","30,500","0,000","0,000","0,000","1.968,000","212,800","0,000","31.503,874"
29/07/2024,"37.412,014","0,000","689,828","2.549,632","0,000","0,000","3.464,570","0,000","0,000","21.076,877","617,155","4.020,587","0,000","5.266,721","1.680,500","0,200","0,000","0,000","111,000","757,630","495,400","0,000","40.730,100"
30/07/2024,"45.458,943","0,000","2.717,879","2.368,403","0,000","0,000","8.031,638","0,000","0,000","20.669,505","428,369","3.216,955","0,000","9.971,113","1.410,500","12,800","0,000","0,000","0,000","453,271","56,100","0,000","49.336,533"
31/07/2024,"40.602,999","0,000","605,312","2.569,220","0,000","0,000","5.598,335","0,000","0,000","20.121,960","1.173,948","3.365,977","0,000","7.083,023","1.008,000","0,000","0,000","0,000","408,835","608,280","374,600","0,000","42.917,490"
01/08/2024,"37.785,016","0,000","657,229","2.763,818","0,000","0,000","4.023,900","0,000","0,000","18.029,670","1.026,678","2.308,315","0,000","7.930,741","1.711,759","0,200","0,000","0,000","131,000","792,769","18,400","0,000","39.394,479"
02/08/2024,"44.426,206","0,000","1.903,904","2.625,332","0,000","0,000","7.972,681","0,000","0,000","23.903,356","564,514","2.776,906","0,000","5.358,212","1.435,000","1,700","0,000","0,000","0,000","648,380","91,800","0,000","47.281,785"
03/08/2024,"35.336,950","0,000","1.053,676","2.312,057","0,000","0,000","4.591,412","0,000","0,000","20.379,365","1.463,828","2.491,173","0,000","5.095,306","1.228,162","0,000","0,000","0,000","12,000","701,657","188,900","0,000","39.517,536"
04/08/2024,"40.672,815","0,000","1.003,926","3.078,877","0,000","0,000","4.663,816","0,000","0,000","16.329,546","2.244,376","2.978,744","0,000","5.936,868","1.554,834","18,400","22,100","0,000","0,000","826,329","151,800","0,000","38.809,616"
05/08/2024,"36.685,894","0,000","549,938","3.090,379","0,000","0,000","3.615,249","0,000","0,000","23.905,234","1.586,769","2.221,818","0,000","6.572,467","3.616,350","0,000","0,000","0,000","0,000","1.020,218","43,600","0,000","46.222,022"
06/08/2024,"39.171,332","0,000","627,446","2.553,042","0,000","0,000","6.877,329","0,000","0,000","24.436,057","1.857,148","3.545,311","0,000","6.461,574","743,000","0,000","0,000","0,000","0,000","630,519","479,200","0,000","48.210,626"
07/08/2024,"35.133,556","0,000","1.810,994","2.648,565","0,000","0,000","5.047,204","0,000","0,000","21.081,166","1.891,883","4.792,593","0,000","4.877,147","1.066,813","0,000","0,000","0,000","32,000","883,290","160,400","0,000","44.292,055"
08/08/2024,"34.617,848","0,000","707,836","2.577,302","0,000","0,000","5.675,952","0,000","0,000","17.481,556","2.414,967","3.495,660","0,000","5.529,066","1.879,001","0,000","0,000","17,700","38,000","500,010","248,600","0,000","40.565,650"
09/08/2024,"38.111,929","0,000","3.765,007","1.425,358","0,000","0,000","5.601,828","0,000","0,000","19.637,002","1.668,453","1.851,296","0,000","6.876,964","1.004,822","0,000","0,000","0,000","21,000","962,860","236,100","0,000","43.050,690"
10/08/2024,"33.242,618","0,000","879,498","2.375,757","0,000","0,000","3.345,658","0,000","0,000","17.541,494","1.003,589","1.983,694","0,000","4.277,292","1.573,776","0,000","0,000","0,000","0,000","941,290","0,000","0,000","33.922,048"
11/08/2024,"33.573,574","0,000","425,626","1.372,166","0,000","0,000","2.975,443","0,000","0,000","16.080,806","928,608","2.660,921","0,000","5.020,044","3.994,912","0,000","0,000","0,000","0,000","590,505","0,000","0,000","34.049,031"
12/08/2024,"35.116,700","0,000","607,469","2.268,317","0,000","0,000","3.606,442","0,000","0,000","22.590,962","1.952,858","2.137,839","0,000","5.990,464","1.315,737","0,000","0,000","0,000","0,000","50,235","0,000","0,000","40.520,323"
13/08/2024,"38.723,592","0,000","2.085,898","2.028,623","0,000","0,000","2.879,096","0,000","0,000","18.382,171","2.491,579","2.001,557","0,000","10.121,494","2.477,880","0,000","39,100","0,000","0,000","1.300,525","44,200","0,000","43.852,123"
14/08/2024,"37.380,931","0,000","555,898","2.611,905","0,000","0,000","4.310,850","0,000","0,000","16.245,179","1.886,756","4.651,866","0,000","5.405,098","2.675,332","2,000","0,000","49,900","102,000","1.062,987","107,600","0,000","39.667,371"
15/08/2024,"37.482,133","0,000","618,691","2.122,533","0,000","0,000","3.970,223","0,000","0,000","12.561,705","1.520,195","5.518,410","0,000","6.734,625","5.580,000","0,000","0,000","0,000","15,000","1.247,403","520,400","0,000","40.409,185"
16/08/2024,"34.599,667","0,000","586,286","2.012,523","0,000","0,000","4.166,200","0,000","0,000","14.369,127","1.272,312","5.265,550","0,000","4.798,849","1.937,500","0,000","21,000","25,700","0,000","1.787,000","123,900","0,000","36.365,947"
