Data,Ora,MWh
24/01/2024,6,"244,823"
24/01/2024,7,"173,344"
24/01/2024,8,"761,636"
24/01/2024,9,"-567,846"
24/01/2024,10,"-1.489,804"
24/01/2024,11,"-2.187,220"
24/01/2024,12,"-2.285,070"
24/01/2024,13,"-2.103,178"
24/01/2024,14,"-1.950,106"
24/01/2024,15,"-1.548,438"
24/01/2024,16,"-571,872"
24/01/2024,17,"588,330"
24/01/2024,18,"1.269,140"
24/01/2024,19,"1.298,391"
24/01/2024,20,"1.520,717"
24/01/2024,21,"1.470,043"
24/01/2024,22,"1.075,228"
24/01/2024,23,"1.113,938"
24/01/2024,24,"1.142,836"
25/01/2024,1,"-6,750"
25/01/2024,2,"98,960"
25/01/2024,3,"-25,110"
25/01/2024,4,"-190,033"
25/01/2024,5,"374,009"
25/01/2024,6,"283,428"
25/01/2024,7,"108,226"
25/01/2024,8,"589,469"
25/01/2024,9,"181,924"
25/01/2024,10,"-898,858"
25/01/2024,11,"-1.824,550"
25/01/2024,12,"-2.280,388"
25/01/2024,13,"-1.785,302"
25/01/2024,14,"-1.798,950"
25/01/2024,15,"-1.302,543"
25/01/2024,16,"-60,092"
25/01/2024,17,"884,052"
25/01/2024,18,"2.037,946"
25/01/2024,19,"2.266,886"
25/01/2024,20,"2.536,865"
25/01/2024,21,"2.013,829"
25/01/2024,22,"1.886,191"
25/01/2024,23,"1.568,888"
25/01/2024,24,"1.260,290"
26/01/2024,1,"1.563,097"
26/01/2024,2,"1.214,078"
26/01/2024,3,"1.399,977"
26/01/2024,4,"1.254,722"
26/01/2024,5,"1.206,927"
26/01/2024,6,"1.311,175"
26/01/2024,7,"484,835"
26/01/2024,8,"413,491"
26/01/2024,9,"-336,683"
26/01/2024,10,"-1.731,719"
26/01/2024,11,"-2.351,743"
26/01/2024,12,"-2.755,000"
26/01/2024,13,"-1.883,948"
26/01/2024,14,"-1.953,833"
26/01/2024,15,"-1.777,951"
26/01/2024,16,"-1.640,061"
26/01/2024,17,"-547,467"
26/01/2024,18,"495,769"
26/01/2024,19,"1.163,337"
26/01/2024,20,"1.924,564"
26/01/2024,21,"2.546,615"
26/01/2024,22,"2.419,209"
26/01/2024,23,"2.234,209"
26/01/2024,24,"1.793,364"
27/01/2024,1,"1.556,316"
27/01/2024,2,"1.286,806"
27/01/2024,3,"1.303,853"
27/01/2024,4,"1.310,812"
27/01/2024,5,"1.381,673"
27/01/2024,6,"1.472,122"
27/01/2024,7,"1.104,258"
27/01/2024,8,"537,098"
27/01/2024,9,"650,470"
27/01/2024,10,"224,405"
27/01/2024,11,"-268,252"
27/01/2024,12,"-548,429"
27/01/2024,13,"420,634"
27/01/2024,14,"96,887"
27/01/2024,15,"556,486"
27/01/2024,16,"1.290,625"
27/01/2024,17,"1.750,367"
27/01/2024,18,"2.127,702"
27/01/2024,19,"1.649,459"
27/01/2024,20,"1.559,377"
27/01/2024,21,"1.646,136"
27/01/2024,22,"1.501,474"
27/01/2024,23,"934,153"
27/01/2024,24,"594,878"
28/01/2024,1,"626,373"
28/01/2024,2,"-183,176"
28/01/2024,3,"-402,885"
28/01/2024,4,"-563,875"
28/01/2024,5,"-578,703"
28/01/2024,6,"10,298"
28/01/2024,7,"-153,928"
28/01/2024,8,"-141,437"
28/01/2024,9,"-756,475"
28/01/2024,10,"-1.782,532"
28/01/2024,11,"-2.536,583"
28/01/2024,12,"-2.734,821"
28/01/2024,13,"-2.800,000"
28/01/2024,14,"-2.800,000"
28/01/2024,15,"-2.713,966"
28/01/2024,16,"-2.367,650"
28/01/2024,17,"-177,230"
28/01/2024,18,"1.126,788"
28/01/2024,19,"1.622,364"
28/01/2024,20,"1.691,478"
28/01/2024,21,"1.794,514"
28/01/2024,22,"2.033,856"
28/01/2024,23,"1.569,948"
28/01/2024,24,"1.614,136"
29/01/2024,1,"818,612"
29/01/2024,2,"314,220"
29/01/2024,3,"165,434"
29/01/2024,4,"232,533"
29/01/2024,5,"267,930"
29/01/2024,6,"809,182"
29/01/2024,7,"980,479"
29/01/2024,8,"1.148,128"
29/01/2024,9,"315,882"
29/01/2024,10,"-723,114"
29/01/2024,11,"-1.363,274"
29/01/2024,12,"-2.397,262"
29/01/2024,13,"-2.163,022"
29/01/2024,14,"-2.323,687"
29/01/2024,15,"-1.937,580"
29/01/2024,16,"-803,548"
29/01/2024,17,"-186,177"
29/01/2024,18,"824,867"
29/01/2024,19,"1.639,171"
29/01/2024,20,"1.973,366"
29/01/2024,21,"2.200,659"
29/01/2024,22,"1.577,730"
29/01/2024,23,"1.076,095"
29/01/2024,24,"1.605,682"
30/01/2024,1,"1.229,157"
30/01/2024,2,"891,919"
30/01/2024,3,"968,159"
30/01/2024,4,"783,036"
30/01/2024,5,"596,757"
30/01/2024,6,"907,254"
30/01/2024,7,"781,176"
30/01/2024,8,"694,309"
30/01/2024,9,"-493,879"
30/01/2024,10,"-1.598,826"
30/01/2024,11,"-2.044,617"
30/01/2024,12,"-2.516,820"
30/01/2024,13,"-1.965,079"
30/01/2024,14,"-2.284,621"
30/01/2024,15,"-1.818,505"
30/01/2024,16,"-1.158,185"
30/01/2024,17,"-715,233"
30/01/2024,18,"875,576"
30/01/2024,19,"1.312,032"
30/01/2024,20,"2.195,423"
30/01/2024,21,"2.484,000"
30/01/2024,22,"2.467,351"
30/01/2024,23,"2.271,965"
30/01/2024,24,"1.881,364"
31/01/2024,1,"1.776,152"
31/01/2024,2,"1.100,228"
31/01/2024,3,"1.390,748"
31/01/2024,4,"1.197,215"
31/01/2024,5,"1.060,100"
31/01/2024,6,"1.948,866"
31/01/2024,7,"694,618"
31/01/2024,8,"414,991"
31/01/2024,9,"-1.159,603"
31/01/2024,10,"-2.205,414"
31/01/2024,11,"-2.379,012"
31/01/2024,12,"-2.492,190"
31/01/2024,13,"-1.698,991"
31/01/2024,14,"-1.905,844"
31/01/2024,15,"-1.905,914"
31/01/2024,16,"-1.576,728"
31/01/2024,17,"-347,566"
31/01/2024,18,"728,422"
31/01/2024,19,"1.915,820"
31/01/2024,20,"2.005,286"
31/01/2024,21,"2.824,334"
31/01/2024,22,"2.672,151"
31/01/2024,23,"2.167,690"
31/01/2024,24,"949,143"
01/02/2024,1,"1.689,968"
01/02/2024,2,"1.522,180"
01/02/2024,3,"1.244,083"
01/02/2024,4,"1.511,752"
01/02/2024,5,"1.780,813"
01/02/2024,6,"2.419,366"
01/02/2024,7,"1.446,343"
01/02/2024,8,"988,109"
01/02/2024,9,"-665,928"
01/02/2024,10,"-1.080,598"
01/02/2024,11,"-2.310,758"
01/02/2024,12,"-3.167,010"
01/02/2024,13,"-2.611,340"
01/02/2024,14,"-3.084,843"
01/02/2024,15,"-3.121,827"
01/02/2024,16,"-2.407,733"
01/02/2024,17,"-359,270"
01/02/2024,18,"634,980"
01/02/2024,19,"1.454,622"
01/02/2024,20,"2.141,710"
01/02/2024,21,"2.249,936"
01/02/2024,22,"2.379,102"
01/02/2024,23,"1.562,359"
01/02/2024,24,"725,034"
02/02/2024,1,"862,966"
02/02/2024,2,"235,515"
02/02/2024,3,"-199,061"
02/02/2024,4,"26,470"
02/02/2024,5,"-511,299"
02/02/2024,6,"-942,169"
02/02/2024,7,"-731,608"
02/02/2024,8,"-522,126"
02/02/2024,9,"-1.529,810"
02/02/2024,10,"-2.211,831"
02/02/2024,11,"-2.400,000"
02/02/2024,12,"-2.400,000"
02/02/2024,13,"-2.400,000"
02/02/2024,14,"-2.400,000"
02/02/2024,15,"-2.400,000"
02/02/2024,16,"-2.400,000"
02/02/2024,17,"-1.606,356"
02/02/2024,18,"-581,413"
02/02/2024,19,"707,110"
02/02/2024,20,"1.325,725"
02/02/2024,21,"1.790,114"
02/02/2024,22,"546,981"
02/02/2024,23,"329,980"
02/02/2024,24,"428,674"
03/02/2024,1,"378,502"
03/02/2024,2,"-92,469"
03/02/2024,3,"-454,485"
03/02/2024,4,"-383,708"
03/02/2024,5,"-310,361"
03/02/2024,6,"82,289"
03/02/2024,7,"960,151"
03/02/2024,8,"1.244,178"
03/02/2024,9,"1.028,732"
03/02/2024,10,"19,090"
03/02/2024,11,"-135,787"
03/02/2024,12,"-1.110,995"
03/02/2024,13,"-972,460"
03/02/2024,14,"-976,929"
03/02/2024,15,"-487,984"
03/02/2024,16,"801,144"
03/02/2024,17,"1.476,865"
03/02/2024,18,"2.787,000"
03/02/2024,19,"2.903,000"
03/02/2024,20,"2.903,000"
03/02/2024,21,"2.808,056"
03/02/2024,22,"1.569,925"
03/02/2024,23,"1.741,095"
03/02/2024,24,"1.082,836"
04/02/2024,1,"194,656"
04/02/2024,2,"-276,387"
04/02/2024,3,"-815,341"
04/02/2024,4,"-1.118,590"
04/02/2024,5,"-1.175,551"
04/02/2024,6,"-1.180,583"
04/02/2024,7,"-1.058,817"
04/02/2024,8,"-1.086,197"
04/02/2024,9,"-1.739,076"
04/02/2024,10,"-2.886,547"
04/02/2024,11,"-2.945,701"
04/02/2024,12,"-3.208,734"
04/02/2024,13,"-3.005,044"
04/02/2024,14,"-3.140,000"
04/02/2024,15,"-2.814,989"
04/02/2024,16,"-1.298,346"
04/02/2024,17,"-537,628"
04/02/2024,18,"1.223,937"
04/02/2024,19,"1.627,983"
04/02/2024,20,"2.245,278"
04/02/2024,21,"2.526,000"
04/02/2024,22,"2.139,580"
