Data,Ora,MWh
19/01/2024,24,"9,316"
20/01/2024,13,"-1,378"
20/01/2024,14,"-2,563"
20/01/2024,15,"-3,216"
20/01/2024,16,"-1,934"
20/01/2024,17,"5,486"
20/01/2024,18,"35,405"
20/01/2024,19,"-4,610"
20/01/2024,20,"2,169"
20/01/2024,21,"9,368"
20/01/2024,22,"1,561"
20/01/2024,23,"2,653"
20/01/2024,24,"-11,101"
21/01/2024,13,"56,250"
21/01/2024,14,"-7,481"
21/01/2024,15,"5,010"
21/01/2024,16,"23,761"
21/01/2024,17,"11,234"
21/01/2024,18,"16,330"
21/01/2024,19,"7,800"
21/01/2024,20,"-14,455"
21/01/2024,21,"2,533"
21/01/2024,22,"20,806"
21/01/2024,23,"11,912"
21/01/2024,24,"8,097"
22/01/2024,13,"3,958"
22/01/2024,14,"-1,185"
22/01/2024,15,"21,318"
22/01/2024,16,"9,154"
22/01/2024,17,"-14,211"
22/01/2024,18,"-18,402"
22/01/2024,19,"-89,453"
22/01/2024,20,"-15,330"
22/01/2024,21,"-4,132"
22/01/2024,22,"2,337"
22/01/2024,23,"-1,592"
22/01/2024,24,"-4,497"
23/01/2024,13,"0,000"
23/01/2024,14,"0,000"
23/01/2024,15,"0,000"
23/01/2024,16,"0,000"
23/01/2024,17,"28,281"
23/01/2024,18,"6,744"
23/01/2024,19,"23,331"
23/01/2024,20,"-9,884"
23/01/2024,21,"-7,313"
23/01/2024,22,"-5,146"
23/01/2024,23,"-7,847"
23/01/2024,24,"-2,837"
24/01/2024,13,"26,540"
24/01/2024,14,"12,989"
24/01/2024,15,"-0,325"
24/01/2024,16,"4,259"
24/01/2024,17,"-1,474"
24/01/2024,18,"-27,939"
24/01/2024,19,"-34,226"
24/01/2024,20,"-20,732"
24/01/2024,21,"-41,827"
24/01/2024,22,"-40,399"
24/01/2024,23,"-9,036"
24/01/2024,24,"-17,484"
25/01/2024,13,"0,000"
25/01/2024,14,"0,000"
25/01/2024,15,"0,000"
25/01/2024,16,"0,000"
25/01/2024,17,"34,738"
25/01/2024,18,"33,694"
25/01/2024,19,"43,856"
25/01/2024,20,"49,433"
25/01/2024,21,"41,487"
25/01/2024,22,"36,178"
25/01/2024,23,"32,012"
25/01/2024,24,"23,681"
26/01/2024,13,"15,190"
26/01/2024,14,"28,837"
26/01/2024,15,"39,872"
26/01/2024,16,"17,334"
26/01/2024,17,"15,368"
26/01/2024,18,"37,477"
26/01/2024,19,"1,194"
26/01/2024,20,"15,485"
26/01/2024,21,"31,291"
26/01/2024,22,"37,132"
26/01/2024,23,"45,649"
26/01/2024,24,"45,532"
27/01/2024,13,"2,579"
27/01/2024,14,"4,991"
27/01/2024,15,"15,058"
27/01/2024,16,"-0,828"
27/01/2024,17,"-1,686"
27/01/2024,18,"-15,961"
27/01/2024,19,"-5,608"
27/01/2024,20,"0,772"
27/01/2024,21,"-3,226"
27/01/2024,22,"-6,063"
27/01/2024,23,"-4,348"
27/01/2024,24,"-0,848"
28/01/2024,13,"6,697"
28/01/2024,14,"7,436"
28/01/2024,15,"-2,743"
28/01/2024,16,"-6,424"
28/01/2024,17,"0,051"
28/01/2024,18,"8,109"
28/01/2024,19,"-7,495"
28/01/2024,20,"7,360"
28/01/2024,21,"3,057"
28/01/2024,22,"7,271"
28/01/2024,23,"20,941"
28/01/2024,24,"7,785"
29/01/2024,13,"13,536"
29/01/2024,14,"11,241"
29/01/2024,15,"-0,463"
29/01/2024,16,"1,928"
29/01/2024,17,"16,731"
29/01/2024,18,"10,595"
29/01/2024,19,"8,020"
29/01/2024,20,"2,305"
29/01/2024,21,"1,327"
29/01/2024,22,"7,632"
29/01/2024,23,"5,246"
29/01/2024,24,"6,042"
30/01/2024,13,"-0,391"
30/01/2024,14,"-2,440"
30/01/2024,15,"-8,294"
30/01/2024,16,"-1,975"
30/01/2024,17,"-3,234"
30/01/2024,18,"22,394"
30/01/2024,19,"1,140"
30/01/2024,20,"3,163"
30/01/2024,21,"4,518"
30/01/2024,22,"2,377"
30/01/2024,23,"10,961"
30/01/2024,24,"25,555"
31/01/2024,13,"-13,543"
31/01/2024,14,"-4,984"
31/01/2024,15,"-24,226"
31/01/2024,16,"-17,778"
31/01/2024,17,"-23,005"
31/01/2024,18,"-27,573"
31/01/2024,19,"-32,628"
31/01/2024,20,"-13,143"
31/01/2024,21,"-20,667"
31/01/2024,22,"-23,524"
31/01/2024,23,"5,603"
31/01/2024,24,"3,059"
01/02/2024,13,"16,394"
01/02/2024,14,"33,221"
01/02/2024,15,"44,271"
01/02/2024,16,"39,595"
01/02/2024,17,"12,284"
01/02/2024,18,"12,447"
01/02/2024,19,"17,208"
01/02/2024,20,"29,259"
01/02/2024,21,"-9,514"
01/02/2024,22,"23,767"
01/02/2024,23,"31,834"
01/02/2024,24,"21,127"
02/02/2024,13,"-8,387"
02/02/2024,14,"-10,749"
02/02/2024,15,"-8,562"
02/02/2024,16,"-7,746"
02/02/2024,17,"-12,606"
02/02/2024,18,"-15,505"
02/02/2024,19,"-26,297"
02/02/2024,20,"-10,619"
02/02/2024,21,"1,194"
02/02/2024,22,"-2,693"
02/02/2024,23,"3,111"
02/02/2024,24,"12,355"
03/02/2024,13,"22,975"
03/02/2024,14,"20,737"
03/02/2024,15,"22,843"
03/02/2024,16,"4,615"
03/02/2024,17,"-4,095"
03/02/2024,18,"0,854"
03/02/2024,19,"-1,833"
03/02/2024,20,"-2,776"
03/02/2024,21,"-1,925"
03/02/2024,22,"3,071"
03/02/2024,23,"-4,022"
03/02/2024,24,"-5,840"
04/02/2024,13,"-4,180"
04/02/2024,14,"-1,840"
04/02/2024,15,"0,000"
04/02/2024,16,"-19,433"
04/02/2024,17,"-1,334"
04/02/2024,18,"-34,712"
04/02/2024,19,"-28,248"
04/02/2024,20,"-1,912"
04/02/2024,21,"5,287"
04/02/2024,22,"2,259"
04/02/2024,23,"14,053"
04/02/2024,24,"3,702"
05/02/2024,13,"16,750"
05/02/2024,14,"19,536"
05/02/2024,15,"0,000"
05/02/2024,16,"-2,024"
05/02/2024,17,"-12,584"
05/02/2024,18,"-9,875"
05/02/2024,19,"-14,166"
05/02/2024,20,"-14,691"
05/02/2024,21,"-29,096"
05/02/2024,22,"-24,466"
05/02/2024,23,"-25,956"
05/02/2024,24,"-22,012"
06/02/2024,13,"-15,849"
06/02/2024,14,"-7,584"
06/02/2024,15,"-2,242"
06/02/2024,16,"32,945"
06/02/2024,17,"8,144"
06/02/2024,18,"4,887"
06/02/2024,19,"-0,856"
06/02/2024,20,"-7,358"
06/02/2024,21,"-12,032"
06/02/2024,22,"1,074"
06/02/2024,23,"-1,747"
06/02/2024,24,"-14,825"
07/02/2024,13,"-2,951"
07/02/2024,14,"5,867"
07/02/2024,15,"12,128"
07/02/2024,16,"14,039"
07/02/2024,17,"3,006"
07/02/2024,18,"2,075"
07/02/2024,19,"6,958"
07/02/2024,20,"9,187"
07/02/2024,21,"21,534"
07/02/2024,22,"27,155"
07/02/2024,23,"28,749"
07/02/2024,24,"7,719"
08/02/2024,13,"28,065"
08/02/2024,14,"34,751"
08/02/2024,15,"30,711"
08/02/2024,16,"6,361"
08/02/2024,17,"3,636"
08/02/2024,18,"-9,467"
08/02/2024,19,"8,332"
08/02/2024,20,"-1,575"
08/02/2024,21,"0,341"
08/02/2024,22,"11,884"
08/02/2024,23,"9,829"
08/02/2024,24,"4,217"
09/02/2024,13,"14,479"
09/02/2024,14,"28,820"
09/02/2024,15,"32,308"
09/02/2024,16,"37,504"
09/02/2024,17,"25,612"
09/02/2024,18,"9,230"
09/02/2024,19,"6,135"
09/02/2024,20,"3,526"
09/02/2024,21,"20,138"
09/02/2024,22,"35,813"
09/02/2024,23,"43,048"
09/02/2024,24,"41,302"
10/02/2024,13,"29,099"
10/02/2024,14,"56,497"
10/02/2024,15,"46,328"
10/02/2024,16,"-26,149"
10/02/2024,17,"0,827"
10/02/2024,18,"-35,970"
10/02/2024,19,"-36,089"
10/02/2024,20,"-7,517"
10/02/2024,21,"-38,335"
10/02/2024,22,"-47,374"
10/02/2024,23,"-60,872"
10/02/2024,24,"-65,792"
11/02/2024,13,"0,000"
11/02/2024,14,"0,975"
11/02/2024,15,"-70,790"
11/02/2024,16,"0,000"
11/02/2024,17,"15,574"
11/02/2024,18,"-7,128"
11/02/2024,19,"-24,660"
11/02/2024,20,"-39,222"
11/02/2024,21,"-35,237"
11/02/2024,22,"-38,494"
11/02/2024,23,"-36,640"
11/02/2024,24,"-28,112"
12/02/2024,13,"3,252"
12/02/2024,14,"-7,227"
12/02/2024,15,"-13,566"
12/02/2024,16,"-27,825"
12/02/2024,17,"-18,020"
12/02/2024,18,"22,654"
12/02/2024,19,"13,151"
12/02/2024,20,"5,248"
12/02/2024,21,"51,491"
12/02/2024,22,"9,675"
12/02/2024,23,"14,534"
12/02/2024,24,"17,597"
13/02/2024,13,"-0,389"
13/02/2024,14,"5,043"
13/02/2024,15,"-4,349"
13/02/2024,16,"-1,166"
13/02/2024,17,"-8,704"
13/02/2024,18,"1,264"
13/02/2024,19,"5,231"
13/02/2024,20,"5,679"
13/02/2024,21,"8,141"
13/02/2024,22,"11,937"
13/02/2024,23,"3,758"
13/02/2024,24,"3,679"
14/02/2024,13,"-10,357"
14/02/2024,14,"-9,604"
14/02/2024,15,"-8,793"
14/02/2024,16,"-11,157"
14/02/2024,17,"-9,905"
14/02/2024,18,"1,731"
14/02/2024,19,"0,444"
14/02/2024,20,"1,080"
14/02/2024,21,"4,106"
14/02/2024,22,"3,522"
14/02/2024,23,"3,212"
14/02/2024,24,"2,564"
15/02/2024,13,"2,929"
15/02/2024,14,"-3,525"
15/02/2024,15,"-2,332"
15/02/2024,16,"3,852"
15/02/2024,17,"0,321"
15/02/2024,18,"7,804"
15/02/2024,19,"-0,860"
15/02/2024,20,"8,596"
15/02/2024,21,"9,089"
15/02/2024,22,"10,387"
15/02/2024,23,"-4,073"
15/02/2024,24,"-3,032"
16/02/2024,13,"32,027"
16/02/2024,14,"23,759"
16/02/2024,15,"6,700"
16/02/2024,16,"32,992"
16/02/2024,17,"24,945"
16/02/2024,18,"19,651"
16/02/2024,19,"13,875"
16/02/2024,20,"9,379"
16/02/2024,21,"9,613"
16/02/2024,22,"8,098"
16/02/2024,23,"-64,260"
16/02/2024,24,"-2,973"
17/02/2024,13,"2,645"
17/02/2024,14,"2,743"
17/02/2024,15,"6,081"
17/02/2024,16,"3,346"
17/02/2024,17,"3,776"
17/02/2024,18,"3,492"
17/02/2024,19,"1,784"
17/02/2024,20,"0,479"
17/02/2024,21,"0,479"
17/02/2024,22,"-0,073"
17/02/2024,23,"0,570"
17/02/2024,24,"1,664"
18/02/2024,13,"2,944"
18/02/2024,14,"0,725"
18/02/2024,15,"4,030"
18/02/2024,16,"6,573"
18/02/2024,17,"3,809"
18/02/2024,18,"6,345"
18/02/2024,19,"12,869"
18/02/2024,20,"11,805"
18/02/2024,21,"9,160"
18/02/2024,22,"35,022"
18/02/2024,23,"14,565"
18/02/2024,24,"12,856"
19/02/2024,13,"20,409"
19/02/2024,14,"20,801"
19/02/2024,15,"27,688"
19/02/2024,16,"2,238"
19/02/2024,17,"-4,288"
19/02/2024,18,"-4,442"
19/02/2024,19,"14,023"
19/02/2024,20,"9,112"
19/02/2024,21,"-8,210"
19/02/2024,22,"-3,594"
19/02/2024,23,"-8,508"
19/02/2024,24,"-7,108"
20/02/2024,13,"-6,789"
20/02/2024,14,"1,958"
20/02/2024,15,"9,980"
20/02/2024,16,"13,005"
20/02/2024,17,"3,163"
20/02/2024,18,"2,697"
20/02/2024,19,"-1,289"
20/02/2024,20,"2,904"
20/02/2024,21,"-4,401"
20/02/2024,22,"-10,371"
20/02/2024,23,"-18,639"
20/02/2024,24,"-13,991"
21/02/2024,13,"-3,950"
21/02/2024,14,"-5,057"
21/02/2024,15,"-15,754"
21/02/2024,16,"12,092"
21/02/2024,17,"1,955"
21/02/2024,18,"58,157"
21/02/2024,19,"2,807"
21/02/2024,20,"6,126"
21/02/2024,21,"11,595"
21/02/2024,22,"8,524"
21/02/2024,23,"10,538"
21/02/2024,24,"19,488"
22/02/2024,13,"-33,351"
22/02/2024,14,"-34,682"
22/02/2024,15,"-43,002"
22/02/2024,16,"-43,037"
22/02/2024,17,"-48,407"
22/02/2024,18,"-24,492"
22/02/2024,19,"-19,412"
22/02/2024,20,"-17,740"
22/02/2024,21,"-20,259"
22/02/2024,22,"-11,245"
22/02/2024,23,"-14,604"
22/02/2024,24,"-7,405"
23/02/2024,13,"-78,034"
23/02/2024,14,"-47,326"
23/02/2024,15,"0,944"
23/02/2024,16,"25,956"
23/02/2024,17,"10,699"
23/02/2024,18,"3,025"
23/02/2024,19,"-26,366"
23/02/2024,20,"-32,982"
23/02/2024,21,"-30,205"
23/02/2024,22,"-12,919"
23/02/2024,23,"14,926"
23/02/2024,24,"18,388"
24/02/2024,13,"10,229"
24/02/2024,14,"-0,268"
24/02/2024,15,"-5,446"
24/02/2024,16,"-6,372"
24/02/2024,17,"-3,790"
24/02/2024,18,"-8,472"
24/02/2024,19,"2,225"
24/02/2024,20,"3,995"
24/02/2024,21,"5,573"
24/02/2024,22,"13,566"
24/02/2024,23,"15,935"
24/02/2024,24,"9,633"
25/02/2024,13,"18,923"
25/02/2024,14,"29,494"
25/02/2024,15,"27,178"
25/02/2024,16,"20,806"
25/02/2024,17,"7,099"
25/02/2024,18,"10,405"
25/02/2024,19,"5,660"
25/02/2024,20,"1,117"
25/02/2024,21,"-0,602"
25/02/2024,22,"0,186"
25/02/2024,23,"3,025"
25/02/2024,24,"3,469"
26/02/2024,13,"-35,335"
26/02/2024,14,"-33,978"
26/02/2024,15,"-15,048"
26/02/2024,16,"-9,537"
26/02/2024,17,"13,607"
26/02/2024,18,"-9,658"
26/02/2024,19,"-26,307"
26/02/2024,20,"-26,461"
26/02/2024,21,"-25,824"
26/02/2024,22,"-42,529"
26/02/2024,23,"-47,226"
26/02/2024,24,"-61,193"
27/02/2024,13,"-16,190"
27/02/2024,14,"8,304"
27/02/2024,15,"7,755"
27/02/2024,16,"-5,804"
27/02/2024,17,"-6,564"
27/02/2024,18,"-14,316"
27/02/2024,19,"-10,646"
27/02/2024,20,"-5,327"
27/02/2024,21,"-0,970"
27/02/2024,22,"1,198"
27/02/2024,23,"3,842"
27/02/2024,24,"3,937"
28/02/2024,13,"28,182"
28/02/2024,14,"56,846"
28/02/2024,15,"69,548"
28/02/2024,16,"95,630"
28/02/2024,17,"136,663"
28/02/2024,18,"167,784"
28/02/2024,19,"182,187"
28/02/2024,20,"183,835"
28/02/2024,21,"186,875"
28/02/2024,22,"186,527"
28/02/2024,23,"181,094"
28/02/2024,24,"171,243"
29/02/2024,13,"61,833"
29/02/2024,14,"59,498"
29/02/2024,15,"59,523"
29/02/2024,16,"38,741"
29/02/2024,17,"34,081"
29/02/2024,18,"21,621"
29/02/2024,19,"11,579"
29/02/2024,20,"3,608"
29/02/2024,21,"-128,764"
29/02/2024,22,"12,701"
29/02/2024,23,"12,719"
29/02/2024,24,"1,577"
01/03/2024,13,"4,933"
01/03/2024,14,"-2,717"
01/03/2024,15,"-18,785"
01/03/2024,16,"-8,260"
01/03/2024,17,"-11,841"
01/03/2024,18,"-9,737"
01/03/2024,19,"-0,953"
01/03/2024,20,"15,036"
01/03/2024,21,"11,408"
01/03/2024,22,"28,462"
01/03/2024,23,"34,623"
01/03/2024,24,"17,372"
02/03/2024,13,"-4,919"
02/03/2024,14,"0,000"
02/03/2024,15,"-0,400"
02/03/2024,16,"11,813"
02/03/2024,17,"7,787"
02/03/2024,18,"12,971"
02/03/2024,19,"0,343"
02/03/2024,20,"2,283"
02/03/2024,21,"0,299"
02/03/2024,22,"2,906"
02/03/2024,23,"1,435"
02/03/2024,24,"1,040"
03/03/2024,13,"-9,619"
03/03/2024,14,"-0,300"
03/03/2024,15,"0,000"
03/03/2024,16,"0,000"
03/03/2024,17,"-1,200"
03/03/2024,18,"-34,883"
03/03/2024,19,"-11,971"
03/03/2024,20,"0,754"
03/03/2024,21,"12,693"
03/03/2024,22,"5,878"
03/03/2024,23,"-11,234"
03/03/2024,24,"-32,024"
04/03/2024,13,"13,900"
04/03/2024,14,"17,003"
04/03/2024,15,"22,474"
04/03/2024,16,"23,545"
04/03/2024,17,"37,121"
04/03/2024,18,"18,480"
04/03/2024,19,"-48,508"
04/03/2024,20,"-53,497"
04/03/2024,21,"6,327"
04/03/2024,22,"7,690"
04/03/2024,23,"-2,211"
04/03/2024,24,"-6,532"
05/03/2024,13,"0,000"
05/03/2024,14,"0,000"
05/03/2024,15,"0,000"
05/03/2024,16,"0,000"
05/03/2024,17,"0,000"
05/03/2024,18,"-1,199"
05/03/2024,19,"4,626"
05/03/2024,20,"16,827"
05/03/2024,21,"28,416"
05/03/2024,22,"30,154"
05/03/2024,23,"33,497"
05/03/2024,24,"26,566"
06/03/2024,13,"-0,030"
06/03/2024,14,"-0,040"
06/03/2024,15,"0,000"
06/03/2024,16,"0,000"
06/03/2024,17,"-11,266"
06/03/2024,18,"-4,108"
06/03/2024,19,"-4,896"
06/03/2024,20,"-5,674"
06/03/2024,21,"1,100"
06/03/2024,22,"4,895"
06/03/2024,23,"9,986"
06/03/2024,24,"-2,346"
07/03/2024,13,"5,084"
07/03/2024,14,"-4,320"
07/03/2024,15,"-25,238"
07/03/2024,16,"-18,552"
07/03/2024,17,"-4,093"
07/03/2024,18,"2,009"
07/03/2024,19,"-6,012"
07/03/2024,20,"-4,982"
07/03/2024,21,"1,993"
07/03/2024,22,"9,052"
07/03/2024,23,"11,296"
07/03/2024,24,"-6,629"
08/03/2024,13,"-19,462"
08/03/2024,14,"-15,496"
08/03/2024,15,"-2,263"
08/03/2024,16,"8,076"
08/03/2024,17,"-5,441"
08/03/2024,18,"12,958"
08/03/2024,19,"22,493"
08/03/2024,20,"25,285"
08/03/2024,21,"-2,523"
08/03/2024,22,"11,491"
08/03/2024,23,"3,549"
08/03/2024,24,"12,716"
09/03/2024,13,"31,215"
09/03/2024,14,"34,671"
09/03/2024,15,"31,000"
09/03/2024,16,"12,574"
09/03/2024,17,"25,175"
09/03/2024,18,"26,795"
09/03/2024,19,"42,745"
09/03/2024,20,"45,422"
09/03/2024,21,"31,125"
09/03/2024,22,"41,129"
09/03/2024,23,"47,409"
09/03/2024,24,"46,403"
10/03/2024,13,"40,843"
10/03/2024,14,"17,809"
10/03/2024,15,"9,125"
10/03/2024,16,"77,948"
10/03/2024,17,"84,310"
10/03/2024,18,"49,132"
10/03/2024,19,"31,859"
10/03/2024,20,"14,936"
10/03/2024,21,"40,095"
10/03/2024,22,"32,018"
10/03/2024,23,"20,990"
10/03/2024,24,"20,967"
11/03/2024,13,"0,000"
11/03/2024,14,"0,000"
11/03/2024,15,"0,000"
11/03/2024,16,"0,000"
11/03/2024,17,"34,059"
11/03/2024,18,"18,956"
11/03/2024,19,"35,705"
11/03/2024,20,"25,644"
11/03/2024,21,"38,929"
11/03/2024,22,"39,013"
11/03/2024,23,"42,723"
11/03/2024,24,"25,165"
12/03/2024,13,"0,000"
12/03/2024,14,"0,000"
12/03/2024,15,"0,000"
12/03/2024,16,"0,000"
12/03/2024,17,"0,000"
12/03/2024,18,"46,459"
12/03/2024,19,"34,827"
12/03/2024,20,"33,249"
12/03/2024,21,"-9,405"
12/03/2024,22,"42,292"
12/03/2024,23,"45,902"
12/03/2024,24,"45,748"
13/03/2024,13,"0,000"
13/03/2024,14,"-4,726"
13/03/2024,15,"0,000"
13/03/2024,16,"2,389"
13/03/2024,17,"-11,970"
13/03/2024,18,"-0,518"
13/03/2024,19,"-2,283"
13/03/2024,20,"1,781"
13/03/2024,21,"-2,864"
13/03/2024,22,"3,113"
13/03/2024,23,"-9,531"
13/03/2024,24,"-17,150"
14/03/2024,13,"0,000"
14/03/2024,14,"-0,400"
14/03/2024,15,"0,000"
14/03/2024,16,"0,000"
14/03/2024,17,"-11,539"
14/03/2024,18,"-3,922"
14/03/2024,19,"1,394"
14/03/2024,20,"1,805"
14/03/2024,21,"2,295"
14/03/2024,22,"-3,431"
14/03/2024,23,"-10,466"
14/03/2024,24,"-9,103"
15/03/2024,13,"13,138"
15/03/2024,14,"13,895"
15/03/2024,15,"20,086"
15/03/2024,16,"25,476"
15/03/2024,17,"20,804"
15/03/2024,18,"20,576"
15/03/2024,19,"-2,144"
15/03/2024,20,"0,045"
15/03/2024,21,"3,747"
15/03/2024,22,"13,411"
15/03/2024,23,"11,281"
15/03/2024,24,"10,866"
16/03/2024,13,"0,000"
16/03/2024,14,"0,000"
16/03/2024,15,"0,000"
16/03/2024,16,"0,000"
16/03/2024,17,"17,083"
16/03/2024,18,"18,795"
16/03/2024,19,"0,000"
16/03/2024,20,"4,767"
16/03/2024,21,"15,655"
