Data,Ora,MWh
16/01/2024,13,"-128,224"
16/01/2024,14,"-164,910"
16/01/2024,15,"-197,116"
16/01/2024,16,"-138,531"
16/01/2024,17,"-99,069"
16/01/2024,18,"-176,559"
16/01/2024,19,"-189,574"
16/01/2024,20,"-234,486"
16/01/2024,21,"-268,943"
16/01/2024,22,"-199,468"
16/01/2024,23,"5,850"
16/01/2024,24,"-21,457"
17/01/2024,13,"-235,776"
17/01/2024,14,"-283,257"
17/01/2024,15,"-93,160"
17/01/2024,16,"-10,906"
17/01/2024,17,"42,493"
17/01/2024,18,"5,030"
17/01/2024,19,"-44,059"
17/01/2024,20,"-92,283"
17/01/2024,21,"-144,649"
17/01/2024,22,"10,459"
17/01/2024,23,"-21,545"
17/01/2024,24,"-59,358"
18/01/2024,13,"0,000"
18/01/2024,14,"0,000"
18/01/2024,15,"0,000"
18/01/2024,16,"25,582"
18/01/2024,17,"100,716"
18/01/2024,18,"-37,756"
18/01/2024,19,"-83,544"
18/01/2024,20,"7,783"
18/01/2024,21,"74,880"
18/01/2024,22,"71,089"
18/01/2024,23,"39,101"
18/01/2024,24,"-23,326"
19/01/2024,13,"64,243"
19/01/2024,14,"88,034"
19/01/2024,15,"34,637"
19/01/2024,16,"0,000"
19/01/2024,17,"-44,091"
19/01/2024,18,"-47,615"
19/01/2024,19,"128,637"
19/01/2024,20,"159,576"
19/01/2024,21,"143,038"
19/01/2024,22,"-10,653"
19/01/2024,23,"182,043"
19/01/2024,24,"151,225"
20/01/2024,13,"-88,933"
20/01/2024,14,"-135,571"
20/01/2024,15,"-173,007"
20/01/2024,16,"-101,892"
20/01/2024,17,"-129,656"
20/01/2024,18,"-2,538"
20/01/2024,19,"-102,394"
20/01/2024,20,"-80,919"
20/01/2024,21,"13,005"
20/01/2024,22,"38,497"
20/01/2024,23,"58,285"
20/01/2024,24,"-1,270"
21/01/2024,13,"440,408"
21/01/2024,14,"146,343"
21/01/2024,15,"99,744"
21/01/2024,16,"-52,752"
21/01/2024,17,"-111,360"
21/01/2024,18,"-148,289"
21/01/2024,19,"18,321"
21/01/2024,20,"27,595"
21/01/2024,21,"94,372"
21/01/2024,22,"152,565"
21/01/2024,23,"86,096"
21/01/2024,24,"51,555"
22/01/2024,13,"13,570"
22/01/2024,14,"-15,589"
22/01/2024,15,"-72,973"
22/01/2024,16,"-33,523"
22/01/2024,17,"-128,568"
22/01/2024,18,"49,492"
22/01/2024,19,"21,900"
22/01/2024,20,"170,634"
22/01/2024,21,"106,098"
22/01/2024,22,"126,804"
22/01/2024,23,"92,444"
22/01/2024,24,"34,954"
23/01/2024,13,"71,399"
23/01/2024,14,"123,865"
23/01/2024,15,"139,014"
23/01/2024,16,"74,511"
23/01/2024,17,"176,181"
23/01/2024,18,"92,415"
23/01/2024,19,"109,350"
23/01/2024,20,"-14,707"
23/01/2024,21,"-59,098"
23/01/2024,22,"-21,040"
23/01/2024,23,"-37,465"
23/01/2024,24,"-114,035"
24/01/2024,13,"52,249"
24/01/2024,14,"15,158"
24/01/2024,15,"-114,529"
24/01/2024,16,"-229,452"
24/01/2024,17,"-39,602"
24/01/2024,18,"-18,804"
24/01/2024,19,"-4,287"
24/01/2024,20,"144,826"
24/01/2024,21,"-65,859"
24/01/2024,22,"-313,315"
24/01/2024,23,"-18,725"
24/01/2024,24,"-107,626"
25/01/2024,13,"-34,989"
25/01/2024,14,"42,078"
25/01/2024,15,"-43,049"
25/01/2024,16,"87,780"
25/01/2024,17,"-105,661"
25/01/2024,18,"-54,003"
25/01/2024,19,"-22,454"
25/01/2024,20,"64,394"
25/01/2024,21,"-107,006"
25/01/2024,22,"88,118"
25/01/2024,23,"-82,157"
25/01/2024,24,"32,248"
26/01/2024,13,"190,104"
26/01/2024,14,"161,147"
26/01/2024,15,"6,450"
26/01/2024,16,"120,225"
26/01/2024,17,"300,659"
26/01/2024,18,"239,412"
26/01/2024,19,"-79,950"
26/01/2024,20,"-125,813"
26/01/2024,21,"-263,022"
26/01/2024,22,"21,100"
26/01/2024,23,"87,741"
26/01/2024,24,"-341,991"
27/01/2024,13,"31,574"
27/01/2024,14,"-110,311"
27/01/2024,15,"71,275"
27/01/2024,16,"30,945"
27/01/2024,17,"-26,269"
27/01/2024,18,"2,836"
27/01/2024,19,"52,588"
27/01/2024,20,"-59,274"
27/01/2024,21,"11,751"
27/01/2024,22,"-160,972"
27/01/2024,23,"39,606"
27/01/2024,24,"-139,710"
28/01/2024,13,"51,943"
28/01/2024,14,"91,865"
28/01/2024,15,"-43,221"
28/01/2024,16,"44,129"
28/01/2024,17,"-32,660"
28/01/2024,18,"4,285"
28/01/2024,19,"-4,983"
28/01/2024,20,"38,485"
28/01/2024,21,"124,694"
28/01/2024,22,"92,084"
28/01/2024,23,"236,807"
28/01/2024,24,"-59,768"
29/01/2024,13,"23,058"
29/01/2024,14,"17,378"
29/01/2024,15,"-157,410"
29/01/2024,16,"-189,735"
29/01/2024,17,"14,732"
29/01/2024,18,"-100,856"
29/01/2024,19,"-44,428"
29/01/2024,20,"11,163"
29/01/2024,21,"-247,382"
29/01/2024,22,"-3,561"
29/01/2024,23,"124,199"
29/01/2024,24,"134,920"
30/01/2024,13,"24,726"
30/01/2024,14,"-142,018"
